,baseline,fw_handcraft,fw_shrinkage,fw_hrp,fw_equal
2007-05-09,0.5032095010640069,0.653131424319179,0.7378971940847194,0.5996096162759388,0.6536183417081814
2007-05-10,-0.9331149199713688,-0.6277881315397494,-0.5126911830507693,-0.40761873415953653,-0.369691183050768
2007-05-11,0.9780000000000026,0.7447732373452708,0.12154647469053735,0.12154647469053735,-0.021453525309464094
2007-05-14,-0.21978400202831103,-0.02999999999996178,0.1875336635304205,0.18531557644418195,0.12338942371360793
2007-05-15,0.3502169109979922,0.05821691099799466,-0.08242978897150728,-0.08767857600570031,-0.09042978897150973
2007-05-16,0.16499999999998574,0.25778510551422,0.3373783952747483,0.33762159272294295,0.3047568025517918
2007-05-17,-0.6535317749911252,-0.25857316937499925,-0.2245071707935656,-0.169380694284168,-0.20364971112405253
2007-05-18,-0.6000000000000436,-0.3122191420521732,-0.1396374625345815,-0.1549040154102804,-0.05148649086769723
2007-05-21,1.5982710250364047,1.0433600427876717,1.2379356491601918,1.203541713367007,0.9458600427876696
2007-05-22,-0.948999999999964,-0.2705000000000155,-0.11236150406787113,0.04477699186428216,-0.10972609029577698
2007-05-23,-0.38725518934059316,-0.05249999999997447,0.18784562993528184,0.3821385706166619,0.10559044059469833
2007-05-24,-1.751739000108097,-1.83975251981367,-1.8197525198136821,-1.7836421608164847,-1.8647525198136823
2007-05-25,1.8779999999999806,1.764753010853846,1.9150167973151022,1.8117695546073602,1.8717640400228537
2007-05-28,-0.006142975971474204,-0.0021492812929000357,0.0,0.0,-0.004397756636142046
2007-05-29,-1.0424999999999738,-0.3100000000000186,-0.07250000000004171,0.17999999999994307,0.15499999999995118
2007-05-30,2.004999999999983,1.3310225072250614,1.2229817928964897,1.0351042408211928,1.0427678727435836
2007-05-31,0.7250000000000064,0.7945863892041517,0.9128908465283349,0.8957816930566932,0.9545863892041385
2007-06-01,0.9037781174684821,1.576778117468539,2.1281881755812377,2.1971881755812546,2.1259662930497534
2007-06-04,-1.6859999999999844,-1.7379231354817593,-1.931348240105105,-1.8874398027468542,-1.9617272504351813
2007-06-05,-1.1489307379289297,-0.39040845164473936,-0.07514808646197195,0.2548519135380151,0.19156794235865532
2007-06-06,-1.3449999999999989,-1.5734501438400736,-1.6699993934273174,-1.7156253596002338,-1.741175215760107
2007-06-07,-0.7687423104492522,1.2315374006054878,3.0823061009082293,3.935574801210982,3.205574801210994
2007-06-08,0.10426962537835646,-0.02946074924326048,0.027900294931793936,-0.051457449161402005,0.01504090079767482
2007-06-11,1.0929999999999989,1.153535634095379,1.6754999999999722,1.8774999999999695,1.4643048175160895
2007-06-12,-0.3280000000000102,0.8538069583247252,2.3660847564192053,2.7090847564192093,2.5265423782096073
2007-06-13,0.23,-0.2604526790232241,-0.04045267902321278,0.04954732097679286,-0.33045267902320713
2007-06-14,1.2150000000000118,1.117050098410039,0.8920500984100349,0.7170500984100329,0.8553269848334827
2007-06-15,2.5333521024211922,1.5164999999999553,0.2963139123907528,-0.24891090330938478,-0.12096180996969817
2007-06-18,-0.23176300573049785,-0.5201960503117967,-0.759402202665016,-0.8257740846947975,-0.8272480732337916
2007-06-19,-1.046425729525657,-2.78144082504641,-4.304397450351141,-5.363574691353802,-4.757397450351129
2007-06-20,-0.7700000000000174,-0.11472586338260037,0.1776732780439797,0.23152129557343565,0.7523012665534318
2007-06-21,0.0760000000000071,0.12500000000001515,-0.04179577175311749,0.007204228246890515,0.1361408292589132
2007-06-22,-2.485999999999999,-2.490385503933301,-2.420388991035561,-2.4193889910355644,-3.0768855039333096
2007-06-25,-1.1254064648470359,-1.0254064648470378,-1.1050605257211223,-1.1567778588876194,-1.5346540608740957
2007-06-26,0.01600000000000375,0.014599092721727026,-0.013809135106237883,0.024190864893767476,0.11019086489377246
2007-06-27,-0.47099999999998915,0.005000000000009823,0.7405000000000068,0.6445314003758983,0.08353628950354884
2007-06-28,0.7845390832607927,0.8845390832607896,0.787039083260792,0.7220390832607934,0.7945390832607846
2007-06-29,-0.918999999999999,-0.6754814805301935,0.014795894086508478,0.1965547492334072,-0.4494814805301885
2007-07-02,0.6069205882631262,0.5328193979535267,0.5082844018820288,0.4225594812322227,0.1570693068401022
2007-07-03,-0.2805156280262775,0.3094676550745449,1.043805239253468,1.3393208672797556,1.3185371352409185
2007-07-04,0.0,0.0,-0.00171411790056484,-0.007229654590366631,-0.007229654590366631
2007-07-05,0.12899999999998998,-0.47750000000000486,-1.0660000000000054,-0.9700000000000094,-0.301500000000018
2007-07-06,1.1160000000000077,0.294372637447885,-0.35336293022913284,-0.5338199563686611,-0.14578482190421765
2007-07-09,-0.11653748840224906,0.044948401984694734,0.00191091358244431,-0.07188836563895044,-0.10135087723669263
2007-07-10,-1.8350000000000004,-2.0492135993898155,-2.7455386323955597,-3.1780386323955585,-3.172499999999997
2007-07-11,0.0027232466676312384,0.16742033384267418,0.355336308678937,0.5856726173579031,0.6303363086789149
2007-07-12,1.540999999999998,0.9859999999999993,0.7322960584220715,0.675296058422072,0.5940151411115495
2007-07-13,0.0014999999999970725,-0.22898464733098342,-0.24646929466196213,-0.1936878541726862,-0.3754692946619643
2007-07-16,-0.7924999999999931,-0.05312089655915328,-0.30481004092014474,-0.7098100409201373,0.03518995907987002
2007-07-17,0.9735000000000033,1.2309708544587774,0.838305595458492,0.5466403364581993,1.0498347409996913
2007-07-18,-0.43167481153705595,-0.5466748115370559,-0.5260244346111558,-0.5600244346111521,-0.7693496230740958
2007-07-19,0.4685000000000062,0.5935000000000061,0.7875662392606231,0.78070999746623,0.8229655696981446
2007-07-20,-1.2609999999999897,-1.2116449387282526,-0.799999999999991,-0.6096900596808617,-0.9296900596808664
2007-07-23,1.0699999999999903,1.385189573444362,1.4351059341313464,1.3536753913981479,1.3878323845442029
2007-07-24,-1.6021587991914015,-1.554658799191405,-1.3389294355251147,-1.0436918092246374,-1.2726587991913998
2007-07-25,-1.1250000000000138,-1.03424786233255,-0.7759697546500302,-0.5934437846349737,-0.8159697546500302
2007-07-26,-2.919999999999996,-2.348525465150758,-1.6052881977261506,-1.3246126455079767,-2.012626164005344
2007-07-27,0.845470008151229,0.36838344674612267,-0.16777821422318626,-0.4229063136896979,-0.21514654510263753
2007-07-30,0.3859990668465985,-0.1407603232524888,-0.8016748723274003,-0.8246748723273992,-0.5883260608260136
2007-07-31,-0.6599999999999889,-0.20732899085300774,0.2925671834347528,0.4108047041864884,0.02432966268306276
2007-08-01,-0.13500000000001605,0.12250000000003759,0.39932800579664923,0.42432800579663676,0.6717655769238156
2007-08-02,0.1900000000000064,-0.015000000000008595,-0.17500000000001364,-0.22500000000001086,-0.41000000000000714
2007-08-03,-0.5365945978327222,0.15750000000001227,0.640000000000016,0.6420000000000118,0.4310000000000078
2007-08-06,0.09000000000000258,-0.057592808072475285,-0.19259280807248183,-0.20518561614493866,-0.18259280807247188
2007-08-07,-0.36000000000000737,-0.8300000000000292,-0.8400000000000313,-0.7000000000000297,-0.9625919261234874
2007-08-08,0.234000000000007,-0.7706661697873932,-1.3480778756379383,-1.3600778756379397,-1.4473323395748199
2007-08-09,-0.525000000000006,0.5266879955814382,0.9174661245460394,0.9656997667329543,1.2549216377683559
2007-08-10,-0.3433788222370762,-0.3899999999999931,-0.23869515057667826,-0.1494468035511244,-0.1449999999999966
2007-08-13,0.1249999999999966,0.17749999999998975,0.11314427419188945,0.03326269854840144,0.11249999999999317
2007-08-14,-0.5450000000000003,-0.15749999999999872,-0.038188257483958994,0.06681174251604062,0.24578739400921254
2007-08-15,-1.0249999999999955,-0.45066491392846536,-0.08912735354908093,0.14414142664061055,0.30260386626122426
2007-08-16,-0.7112505574156587,0.10707728208662594,0.612414711367797,0.8446622636028635,0.8971035115981351
2007-08-17,1.1507756309281785,0.24001309005561847,-1.336949265419989,-1.9250118565462735,-1.6850118565462735
2007-08-20,-0.39180702724654304,-0.2026109087086417,0.23696800955175687,0.33447659599286444,0.30196800955175856
2007-08-21,-0.36762559258188343,-0.0830000000000071,0.2954991066566034,0.36849910665660535,0.24530631106836506
2007-08-22,-0.3299999999999901,-0.7076192506585839,-1.081656287358882,-1.0966562873588868,-1.3833281436794362
2007-08-23,0.13750000000000467,0.12979604277950735,-0.0015119380928732967,-0.04201790713931135,0.05579007373306552
2007-08-24,0.6174999999999794,0.304999999999944,-0.10250000000006416,-0.3225000000000546,-0.36250000000004445
2007-08-27,0.5223806379581952,0.6361903516428415,0.46738070328565107,0.20398149141692012,0.4267613412438223
2007-08-28,0.4975000000000107,0.7850000000000189,0.7460438562708397,0.20590994306031662,1.0641380149249065
2007-08-29,0.3449999999999772,-0.18502901103352085,-0.4873298630408818,-0.6545026412031458,-0.7291164101339995
2007-08-30,0.4250000000000222,0.9316179790421585,1.1808867390489834,1.1708867390489834,1.0935375200136939
2007-08-31,0.3125678204546015,0.03927214645668283,-0.3200000000000771,-0.423160033088697,-0.5181600330886971
2007-09-03,-0.008351278991328141,0.0,-0.0018410075978119742,-0.004273187143181842,0.0
2007-09-04,-1.2049999999999654,-1.2099999999999356,-1.489999999999925,-1.5099999999999243,-1.2849999999999226
2007-09-05,1.1549999999999776,1.5589999999999604,2.1562273228892477,2.248612191470065,2.584083245484117
2007-09-06,0.5550000000000185,0.4033637362665456,0.020863736266548923,-0.2908016898017262,-0.11113626373345399
2007-09-07,0.06499999999998544,0.9689999999999774,1.9023154581623714,2.355315458162374,2.340157729081177
2007-09-10,0.7049999999999929,0.9409999999999835,1.0897783351251125,1.0059354625080112,0.9877783351251114
2007-09-11,0.42999999999997157,0.1199999999999447,-0.2596653023799834,-0.6296653023799831,-0.6200500045118231
2007-09-12,-2.019999999999989,-2.2059999999999778,-2.4889999999999715,-1.8528544475588729,-2.1059999999999746
2007-09-13,0.18223373133759962,-0.15090408510768902,-0.7098901104755477,-1.090814145408303,-0.7868081702154316
2007-09-14,-0.4249999999999803,-0.395521263248774,-0.15585055321073416,0.048256936599437424,0.07191007841366878
2007-09-17,-0.6450000000000077,-0.5860000000000085,-0.4107625895043073,-0.26776258950430537,-0.3937625895043072
2007-09-18,1.224999999999968,1.1322249037808447,0.7422249037808508,0.35222490378085686,0.36972490378084283
2007-09-19,-0.6299999999999877,-0.5839999999999868,-0.45886327743017175,-0.45372655486035696,-0.8283632774301655
2007-09-20,-3.070000000000022,-2.867863006934503,-2.1915879391474604,-1.7334498644259366,-2.877221396419197
2007-09-21,0.06704483421792341,0.20039116951416924,0.5271947912468689,0.6898165856961929,0.5444514581074145
2007-09-24,0.3849999999999754,0.2773904231455536,0.05914422474329657,-0.13760957685443098,-0.06510957685443959
2007-09-25,0.5549999999999828,0.44426804670270986,0.2249999999999983,0.045000000000002524,0.11926804670271435
2007-09-26,-0.3007351622468755,-0.030862682713750783,0.23513731728624968,0.3591373172862492,0.28213731728624836
2007-09-27,-0.31999999999998807,0.2630000000000065,0.9420000000000011,1.1950499905284466,1.2081373766043098
2007-09-28,0.9431455799816008,0.06230158004992198,-1.0342439206311789,-1.5322715051108022,-1.2612939602814384
2007-10-01,0.8660000000000362,0.7150502289815596,0.34132383101042874,0.001535975497166657,0.09016191550522341
2007-10-02,1.8764999999999727,0.1635452328394853,-0.8055163016843512,-1.5795163016843516,-1.553516301684352
2007-10-03,0.07569050727550478,-0.19045261809119515,-0.2356938791333932,-0.40359911531577797,-0.37769387913339286
2007-10-04,0.5679999999999972,0.5610472111551412,0.6440944223102854,0.6000944223102858,0.46609442231028625
2007-10-05,-0.8054999999999786,-0.6022899202092259,-0.5344527588339415,-0.6004527588339422,-0.6664527588339431
2007-10-08,0.14816493570158654,0.19816493570158655,0.2906672629947676,0.2876867847013508,0.1906672629947676
2007-10-09,0.0719999999999763,0.10905125962303076,0.09649999999998532,0.06249999999999079,0.11849999999998613
2007-10-10,-0.3119999999999987,-0.5497946940078335,-0.6907995626577507,-0.6917995626577511,-0.46829469400783413
2007-10-11,0.3525000000000432,0.539823070976687,0.6850000000000172,0.654043144525887,0.4662500000000154
2007-10-12,-0.4807876533126089,-0.5060000000000201,-0.46800000000001524,-0.3170000000000083,-0.35682044236475235
2007-10-15,-0.9649999999999931,-1.3393214209373574,-1.707014607590481,-1.4720146075904825,-1.138507303795238
2007-10-16,0.2556781896780438,0.06274574511547945,-0.113012764653557,-0.16801276465355813,-0.028258509769038785
2007-10-17,1.1724999999999788,0.6582499999999906,0.09528236908158953,-0.05881000671592122,0.4122499999999961
2007-10-18,0.560678180041499,0.5062572856587859,1.0777177752616094,1.1357427991641742,0.9172572856587834
2007-10-19,0.4635000000000288,0.036716943145025785,0.42245566167366344,0.5707198995154024,0.06694812413176177
2007-10-22,-0.45100000000003204,-0.5962823146946056,-0.8537823146946152,-0.889546881551744,-0.8547660798921931
2007-10-23,0.6335000000000227,0.6364903711674565,0.5634371810682766,0.41869195998400466,0.5074371810682714
2007-10-24,0.776499999999994,0.6804999999999907,0.6667220900799722,0.724972090079972,0.6287499999999906
2007-10-25,-0.8975000000000135,-0.5104952714628357,-0.2080532579390518,0.10808073525777631,0.016946742060950114
2007-10-26,0.8809999999999952,0.991999999999987,0.6759999999999838,0.2919557016229021,0.678955701622906
2007-10-29,0.3665000000000169,0.5124912396344532,0.5040664317622944,0.4484229230045794,0.5789528534361663
2007-10-30,0.07599999999997731,-0.09982234571194067,-0.35226726967350863,-0.49127588320761106,-0.3795274461896028
2007-10-31,-0.25553152985987326,-0.18249999999997227,-0.058749999999973164,0.07125000000002166,-0.41999999999997223
2007-11-01,0.8671723962899792,0.7840542182138469,0.4062208142603257,0.11845229958838885,0.32667798467292414
2007-11-02,0.424500000000032,0.6565000000000238,1.2324685905447432,1.582468590544743,1.5075000000000236
2007-11-05,-1.1798551980414398,-1.267068515916559,-1.3700244605319207,-1.3829118892307735,-1.360955944615411
2007-11-06,-0.3699999999999398,-0.16387468887087844,0.32393579687864854,0.5378715937572367,0.6057178984393545
2007-11-07,-0.8225000000000608,-0.8337500000000622,-0.888768682245972,-0.638857070986068,-0.9257356360957976
2007-11-08,-0.9844999999999735,-0.8132313141411882,-0.6526685938196275,-0.2596685938196298,-0.48266859381962546
2007-11-09,-0.3333625330408798,-0.5031660750532813,-0.5329436811498348,-0.584639324796413,-0.6308062141907421
2007-11-12,0.42,-0.0036008923013073437,-0.5731082459722643,-0.8502458679643525,-0.845401338451961
2007-11-13,-0.008750000000064574,-0.31375000000006137,-0.8579670544052904,-1.0679670544052882,-0.9819780362702133
2007-11-14,-0.9519999999999825,-0.39700681155197554,-0.14800681155197304,0.22798637689603363,0.2911957977418762
2007-11-15,1.0434463641627103,1.0357907783366962,1.6493495401062395,1.724454493375694,1.1857556880996216
2007-11-16,-0.015052356522197123,0.09788945459933994,0.15711292073419064,0.207310564211938,0.36531056421193936
2007-11-19,0.0679999999999628,0.388934325745571,1.1899343257455726,1.5089343257455738,1.0909343257455728
2007-11-20,0.022695177223456674,0.046895826346875474,0.002463472269744634,0.005408649493146898,0.19646347226974387
2007-11-21,0.3724538397358481,0.5613662392842783,0.7237499999999363,0.8127499999999291,0.9147499999999366
2007-11-22,0.0,0.0,-0.009077488812878655,-0.006022871599225568,-0.003054617213653087
2007-11-23,0.1500000000000409,0.4550000000000546,0.6200000000000614,0.7050000000000614,0.7900000000000613
2007-11-26,2.3297688530900484,3.3618264295174094,4.291044620333731,4.423243965227675,4.291044620333731
2007-11-27,-0.7879953196697322,-1.2949999999999922,-2.1412499999999826,-2.3812499999999797,-2.2612499999999818
2007-11-28,-0.5337499999999795,-1.1330169969442014,-1.591029364962302,-1.5827917329804022,-1.4362499999999778
2007-11-29,1.7144871022848844,1.7680456045323178,1.6002841150360079,1.348521217320879,1.5707970127511388
2007-11-30,0.16500000000001078,0.1520000000000097,0.11547377500438197,0.10947377500438121,0.05423688750219251
2007-12-03,1.584999999999998,1.7812369104690247,1.8272369104690245,1.8532369104690243,2.0862369104690237
2007-12-04,0.12624999999999417,0.13624999999999352,0.44822006206312415,0.6482200620631242,0.550012773568267
2007-12-05,0.42999999999994015,0.3532398634760546,0.25823986347604555,0.15221955957403546,0.057234924536726
2007-12-06,-0.559493934174581,-0.8122671542984579,-1.073510595820642,-1.0985105958206425,-1.331755297910314
2007-12-07,-2.458749999999962,-2.6938346514458527,-2.8639494941934394,-2.629949494193438,-2.8398386592036453
2007-12-10,-0.325917380562249,-0.38677131146903626,-0.37821198364091757,-0.4473877120735541,-0.6690486108364839
2007-12-11,1.8952499999999501,1.698269119702825,0.9383437085687931,1.0877334927634112,2.1070640396472866
2007-12-12,-0.9174999999999732,-0.5307348491455774,0.25405858280574684,0.8083237336601443,0.5292155874571971
2007-12-13,-1.3165210558176834,-0.9077722162060085,-0.7325444324120012,-0.5927368203895085,-0.6755444324120036
2007-12-14,-0.9450000000000064,-0.5457722542703903,-0.44077225427039163,-0.4865382047845732,-0.6257722542703887
2007-12-17,-0.00674999999994443,-0.3279345539872314,-0.45018781805781544,-0.466119107974514,-0.20896003426380766
2007-12-18,1.530997454210912,0.8987474542108992,0.3869974189891268,0.05399741898912478,0.24349913966304532
2007-12-19,1.013537958155904,0.8880000000000281,0.9525379581558739,1.1647967276901994,1.3167269513670252
2007-12-20,1.02550611962246,1.0085354868945013,1.0122578214714695,1.050793308366013,1.3065354868945034
2007-12-21,-1.795749999999957,-0.8737759449900154,-0.2457759449900162,0.2222240550099828,0.3882240550099832
2007-12-24,-0.4006106433958969,-0.26728170583939076,-0.3520513813350603,-0.4200513813350617,-0.375017927791214
2007-12-25,-0.005695072695851339,-0.005289346642403447,-0.00864230393518437,-0.019626723273439155,-0.01433737663103571
2007-12-26,-0.3249999999999431,0.2750000000000341,1.4500000000000226,2.125000000000011,1.9750000000000343
2007-12-27,-0.5010000000000142,-0.3702710111915972,-0.03659155999083894,0.3743399122761031,0.618175442853665
2007-12-28,0.7002919900151053,0.1342321806474453,-0.6371445079199316,-0.9617298737663059,-0.49201146804247686
2007-12-31,0.3765000000000301,0.1744270286000879,0.10560085850583932,0.1589903617198976,0.17960085850584007
2008-01-01,-0.005688483581962842,-0.0036061852346414127,-0.012404643249100124,-0.014172290105205121,-0.010566104870563708
2008-01-02,2.586000000000012,2.788000000000009,3.4540000000000073,3.898000000000005,3.7910000000000053
2008-01-03,1.0074999999999956,1.2495401455532538,1.7260683737406999,2.042430847739972,2.0910683737407005
2008-01-04,0.15149999999998753,0.49449999999998057,1.3110885606922693,1.803989947209901,1.4240885606922726
2008-01-07,0.9068348811523834,0.7620822012427806,0.4455848811523762,0.20844787853006533,0.22692873248763054
2008-01-08,1.635000000000017,2.2365207043225923,3.5678638579970414,4.360000000000044,4.3478638579970434
2008-01-09,-1.1074831623599795,-0.6210000000000105,-0.057774801376459316,0.1765646883926134,0.07599999999998053
2008-01-10,-0.5379506136566776,-0.9729506136566805,-1.7972291564175118,-2.1885570855216954,-2.1154506136566757
2008-01-11,3.1479999999999984,4.6699999999999955,8.027789551553,9.763475015501877,9.72299999999999
2008-01-14,3.0791736040368884,3.9141736040369057,5.96169441614737,7.130868020184201,7.225868020184202
2008-01-15,0.545064293354664,0.8667748751597726,1.0249951927769387,1.222995192776945,1.400549750319522
2008-01-16,-1.0350000000000117,-1.5037112453720947,-2.087246658311693,-2.552246658311693,-2.418711245372093
2008-01-17,1.0287499999999845,1.203749999999982,1.429999999999983,1.5192862423905131,1.529999999999982
2008-01-18,0.243000000000003,-0.19499999999999562,-0.7783426260207155,-1.1019999999999945,-1.1019999999999945
2008-01-21,-0.007258659375309379,-0.007258659375309379,-0.011235702801416968,-0.01685355420212545,-0.005617851400708484
2008-01-22,2.2420000000000266,2.0000000000000293,1.8440000000000265,1.4520000000000244,1.0120000000000244
2008-01-23,-0.8319999999999873,-1.851579015760288,-2.16136852364044,-2.8951580315205927,-3.689368523640439
2008-01-24,-2.280000000000021,-2.817644748562706,-3.1894079142711593,-3.095289497125386,-1.979407914271159
2008-01-25,1.6544555426700778,1.460435787417012,1.1467614538544382,1.1270871202918642,1.7301353625683387
2008-01-28,0.3187499999999805,0.2137499999999779,0.09718318692959303,0.04635219232913227,-0.0065668130704154976
2008-01-29,-0.037500000000006,-0.2242846347953053,-0.30685541885357825,-0.41106926959060325,-0.7585692695906057
2008-01-30,-0.8725000000000882,-0.965073794943356,-0.8918610677682585,-1.0086483405931759,-1.4781315956315932
2008-01-31,1.9675000000000946,1.9477148129009756,1.952148130913876,2.057148130913877,2.254947812982222
2008-02-01,1.2787499999999943,1.1769881934405115,1.0907381934405154,1.1199418938638268,1.3261918938638184
2008-02-04,0.6028929024274539,0.691130692663774,1.1103045257852582,1.6558682308704993,1.7161306926637796
2008-02-05,0.07623317948742903,-0.18577599251908172,-0.3514372046994402,-0.473437204699442,0.04763116688145298
2008-02-06,-0.38999999999998347,-0.31579492392050096,-0.6483227121491958,-0.9338988060108598,-1.0525535086492195
2008-02-07,-0.977500000000041,-0.7325000000000362,-0.9332967701396394,-1.3032967701396379,-1.2975000000000347
2008-02-08,2.032249999999993,2.2002499999999974,2.4903987239195216,2.67874585350033,2.842438520913743
2008-02-11,0.2422529943070504,0.11925299430704507,-0.01749401138595456,-0.3594940113859617,-0.27874700569295624
2008-02-12,-1.4350000000000809,-1.4320000000000679,-1.4330000000000553,-1.3766010507643256,-1.8457409543325447
2008-02-13,0.4807669300137573,0.5207669300137562,0.5249365285933979,0.45083919715927545,0.37088799666896155
2008-02-14,-1.427560671899565,-1.0417241304111884,-0.8917241304111952,-0.39172413041120374,-0.021724130411197185
2008-02-15,0.7214319632027109,0.7246207565319716,0.7340461152428919,0.8555028642342014,1.080473539023925
2008-02-18,-0.001722836081660112,0.0,-0.01559046567596553,-0.013293552178930057,-0.005785358048634972
2008-02-19,-1.4449999999999574,-0.9599999999999816,-0.03499999999999782,0.2750000000000031,0.110000000000011
2008-02-20,-0.7957500000000177,-0.6985553077285525,-0.3886551957173364,-0.20067087644101694,-0.24007925400972596
2008-02-21,2.9132883227674022,1.8700000000000099,0.9874781245423601,1.0166986140454,1.6968597106852714
2008-02-22,0.039656691485533815,0.19995334694493772,0.04669318244572977,-0.15527032899842863,-0.20935061741891456
2008-02-25,-0.9499999999999515,0.040000000000019284,0.5800000000000096,1.3219001127921848,0.9758791423862179
2008-02-26,2.117441454533591,1.7235000000000051,1.3765000000000056,1.0465245432212578,1.1985000000000046
2008-02-27,0.6099999999999814,0.3839999999999916,0.057694000892238195,-0.2386004331325973,-0.13829443402484037
2008-02-28,5.152499999999974,4.391681897234178,4.8658997207402335,4.912522845851279,5.351681897234182
2008-02-29,1.6587500000000834,0.21562692058556102,0.16731246359228552,-0.5459321031897286,0.13631246359226898
2008-03-03,1.5470379831009138,1.8452879831009035,2.540645102802955,3.1836451028029567,3.1640759662018043
2008-03-04,-1.7699999999999987,-2.0268072742215035,-2.557403054320112,-2.9992114941228953,-2.9991146198139935
2008-03-05,-0.27500000000009023,0.23499999999988885,0.42057054683330664,0.5700273005163198,1.121684867010876
2008-03-06,-3.2316969462081646,-3.71434944752846,-3.1430483425853737,-2.4530483425853746,-2.574349447528459
2008-03-07,-1.3742872744633876,-2.481234296203627,-3.0768436130108046,-4.242861823390332,-4.2494681861586
2008-03-10,3.181999999999986,3.6225288217659517,5.238315477137252,6.116826579798299,6.058114383518198
2008-03-11,0.6597492993927303,0.4233664966284041,-0.2565880918407738,-0.6965880918407745,0.0220894218470993
2008-03-12,1.5007500000000138,1.452750000000016,1.2032744022083166,0.977062021634671,0.6194358828106413
2008-03-13,0.6804999999999864,0.6084999999999852,0.6310957015619145,0.7465024097954779,0.7765957015619185
2008-03-14,0.8724999999999902,0.932499999999992,0.6808008524810947,-0.10169914751890352,-0.23110355696027826
2008-03-17,-0.1387499999999818,-0.1432399829455759,-0.9491596826424015,-2.0531971871725774,-2.0413577877789266
2008-03-18,1.9995000000000127,1.256051886245563,0.811216230974127,0.36776811721967484,0.6268286894571423
2008-03-19,-2.0079826259978795,-1.2307771290044038,-0.6214478779936309,-0.332707632995884,-1.2947152519957597
2008-03-20,-2.378420417369558,-1.9225908347391016,-1.5387612521086456,-1.460590834739107,-2.178590834739102
2008-03-21,-0.006168289948107675,-0.006168289948107675,-0.006168289948107675,-0.014052703659622814,-0.01233657989621535
2008-03-24,-0.5652499999999847,-1.6972499999999788,-2.6772499999999737,-2.9052499999999726,-2.0012499999999775
2008-03-25,1.9390000000000247,1.079666806273415,0.2626198720596044,0.1889063940188465,0.9791458253905556
2008-03-26,0.210999999999973,-0.10500000000002636,-0.5051348012654547,-0.44163023327502815,-0.02982743505735851
2008-03-27,-0.3408772214335894,-0.36244362490255305,-0.16869362490255022,-0.23488724980510223,-0.2486936249025525
2008-03-28,1.0975000000000323,0.8707970681658506,0.6587945800159553,1.0203710434331852,0.8637945800159562
2008-03-31,2.5839999999999432,2.3939999999999535,2.173818000137969,1.87181800013798,1.8828180001379704
2008-04-01,-0.0002500000000016371,-0.09146913356209015,0.9365314475347043,1.0326284268661359,0.790838000423145
2008-04-02,0.6327500000000038,0.7243786671984492,0.9088390081714158,1.1451533417706394,0.9468390081714163
2008-04-03,0.46836638121328916,0.5024336907926227,0.8141664532192541,1.0796038188446637,0.9308000720059404
2008-04-04,1.9341240113873737,1.479875032596523,0.8522510212092027,0.4376318955975645,0.8366250325965103
2008-04-07,-0.9466360132365159,-0.9287500000000269,-0.7022482081232849,-0.55562212816589,-0.9303860132364937
2008-04-08,-0.6403731262534361,-0.6503731262534551,-0.6741231262534559,-0.632499999999999,-0.6041231262534634
2008-04-09,2.3075000000000365,2.407500000000029,2.76000000000003,3.355000000000025,3.355000000000025
2008-04-10,-0.2653706928115342,-0.2595090298887118,-0.27450000000001046,-0.7238797227002145,-0.7222590298887053
2008-04-11,0.758499999999949,0.5268815226525265,-0.10300000000003946,-0.41100000000003656,-0.4050000000000375
2008-04-14,2.12487178939587,2.4555000000000033,2.976857597227367,3.0584736406982285,3.163616043470862
2008-04-15,0.5582499999999833,0.9132499999999923,1.3594999999999924,1.4866127609416935,1.8792418406278022
2008-04-16,-1.6963942732911386,-1.484999999999997,-1.161221214485045,-1.1576154877761935,-0.9413942732911526
2008-04-17,-0.8548556318869762,-0.8705413067911162,-0.7554308442245465,-0.7502463640054319,-0.7454308442245465
2008-04-18,0.08549999999999446,0.06299999999999277,0.0704999999999922,-0.07450000000000837,-0.0595000000000078
2008-04-21,-3.6549999999999883,-4.299999999999981,-4.814999999999978,-5.579999999999977,-5.514999999999978
2008-04-22,3.096249999999943,3.3909885818831658,3.702498610391361,4.231144362212051,4.250884333703856
2008-04-23,-0.19124999999998946,-0.10750000000000308,-0.09375000000000655,-0.3135574515020571,-0.383750000000006
2008-04-24,-1.1717500000000218,-0.46050000000000635,-0.15208333389086978,-0.549250000000002,-0.6312500000000019
2008-04-25,-0.895,-0.7115483489992054,-0.5444290232300799,-0.3022956455664,-0.27454269341135723
2008-04-28,2.8455000000000603,2.113000000000026,1.4845000000000148,1.8411620637055264,2.884953123480433
2008-04-29,-3.428750000000035,-3.3425000000000233,-3.1096782957747378,-3.193428295774733,-3.6300000000000145
2008-04-30,3.9612500000000206,3.485984179244542,3.266170896222655,3.04938925471171,3.1624208962226525
2008-05-01,-1.0137499999999944,-0.9424999999999948,-0.7160833746982789,-0.5695418368029008,-0.6895418368029002
2008-05-02,0.18625000000001618,0.645984784480036,0.6787500000000091,0.6037500000000061,0.7837500000000072
2008-05-05,-1.6987500000000038,-1.432500000000005,-1.7712500000000038,-2.092764297802885,-2.128023902546283
2008-05-06,-0.4580240254170844,-0.2975000000000188,0.16298440546098777,0.5177019491659309,0.6527019491659313
2008-05-07,-1.5262499999999803,-1.4874999999999967,-1.2637499999999955,-0.9587499999999998,-1.043471760924362
