date,account_value,daily_return
2024-04-15,1050170.6505907653,-0.005775653779910628
2024-04-16,1048562.4377154805,-0.0015313824228282424
2024-04-17,1044075.3448173245,-0.004279280600525848
2024-04-18,1041860.3421422481,-0.0021214969648229998
2024-04-19,1035832.6382019114,-0.005785520089902518
2024-04-22,1033295.5186475364,-0.0024493527822979644
2024-04-23,1039694.7623488172,0.006193043118639219
2024-04-24,1038335.6245840528,-0.0013072469093659
2024-04-25,1036142.063939054,-0.0021125738085674417
2024-04-26,1044819.8306064733,0.00837507420018202
2024-04-29,1048163.6635581745,0.0032003919276304416
2024-04-30,1031240.3926481046,-0.016145637841156302
2024-05-01,1031853.2169316016,0.0005942593869150414
2024-05-02,1037770.6778218707,0.005734789399470586
2024-05-03,1048475.636082111,0.010315340844577081
2024-05-06,1058056.754192412,0.009138140916753246
2024-05-07,1058502.6373621083,0.000421417062865137
2024-05-08,1056143.1744934996,-0.0022290571466961895
2024-05-09,1063851.9138860633,0.007298953000629549
2024-05-10,1065862.2461309107,0.0018896730067476941
2024-05-13,1063906.040444159,-0.0018353269325870336
2024-05-14,1070635.7024403368,0.0063254288822049975
2024-05-15,1085215.0031484913,0.013617424372196263
2024-05-16,1082710.9908581723,-0.0023073881977803135
2024-05-17,1086158.0033199214,0.003183686589361301
2024-05-20,1088929.872900293,0.0025519948036096807
2024-05-21,1090932.7843028412,0.0018393392011677445
2024-05-22,1084946.7694236683,-0.005487061132733562
2024-05-23,1074371.927684801,-0.009746876102027402
2024-05-24,1079825.3818079932,0.005075946218125793
2024-05-28,1080739.6481447367,0.0008466797985546837
2024-05-29,1071332.5225425048,-0.008704340234376162
2024-05-30,1069174.356325667,-0.0020144690573904445
2024-05-31,1071056.9244890409,0.0017607681593145852
2024-06-03,1078228.3363479776,0.006695640254936075
2024-06-04,1079475.3022010573,0.0011564951606661822
2024-06-05,1093556.988482071,0.013044936046522793
2024-06-06,1095206.7494661347,0.0015086191222219991
2024-06-07,1079996.1149232837,-0.013888368155387631
2024-06-10,1083021.8641892176,0.002801629768963476
2024-06-11,1088875.110013025,0.005404550007113151
2024-06-12,1097516.1273619165,0.007935728596815794
2024-06-13,1100853.089361082,0.003040467393573998
2024-06-14,1108188.276052838,0.006663184000340161
2024-06-17,1110259.8940872352,0.0018693737148853806
2024-06-18,1114402.5239591813,0.003731225359042467
2024-06-20,1113215.9888146913,-0.0010647276176964926
2024-06-21,1106667.3046304863,-0.005882671691751162
2024-06-24,1103949.1333482084,-0.0024561774536073777
2024-06-25,1107424.6060682358,0.0031482181696964595
2024-06-26,1102370.6037574643,-0.004563743918166163
2024-06-27,1107695.4825704559,0.004830388977029587
2024-06-28,1100607.2672324306,-0.006399064950212474
2024-07-01,1098923.3179222161,-0.0015300183456438132
2024-07-02,1105773.6303529805,0.006233658271731279
2024-07-03,1115802.130261748,0.009069216007227876
2024-07-05,1126450.0283747942,0.009542819308427264
2024-07-08,1124438.2432318015,-0.0017859515223193068
2024-07-09,1124433.2717939792,-4.4212635529339295e-06
2024-07-10,1132351.4038559464,0.00704188702041364
2024-07-11,1130329.7466940049,-0.001785361995452317
2024-07-12,1134814.6053604302,0.003967743642545596
2024-07-15,1134652.4414115776,-0.00014289906746578485
2024-07-16,1145709.3387873531,0.009744743828356883
2024-07-17,1131133.9141737544,-0.012721747235669545
2024-07-18,1123722.615051531,-0.00655209699696524
2024-07-19,1112434.8042657739,-0.010045015232909127
2024-07-22,1119230.2492627806,0.0061086231489242415
2024-07-23,1118406.2676729546,-0.0007362038243415858
2024-07-24,1097497.0650754594,-0.01869553417382086
2024-07-25,1090190.950968978,-0.006657069379934155
2024-07-26,1101144.8505582318,0.01004768896633923
2024-07-29,1102756.7528974093,0.001463842235070345
2024-07-30,1101140.541826635,-0.0014656097698135806
2024-07-31,1121932.366483938,0.01888208077673026
2024-08-01,1110970.3667545093,-0.009770642203489333
2024-08-02,1105836.9614780913,-0.004620650046152197
2024-08-05,1086892.6224824933,-0.01713122246364107
2024-08-06,1084045.663311922,-0.002619356421859509
2024-08-07,1077317.980482022,-0.006206088043695379
2024-08-08,1094953.9939650863,0.01637029530981504
2024-08-09,1100756.1374187707,0.005298983779832955
2024-08-12,1107443.2953090952,0.006075058464816374
2024-08-13,1120282.0072940257,0.011593110039414878
2024-08-14,1120392.7152859713,9.88215388846303e-05
2024-08-15,1131503.3460762608,0.009916728874351577
2024-08-16,1140061.608257049,0.007563620744442279
2024-08-19,1147386.087987841,0.006424635017742597
2024-08-20,1149375.2906966591,0.0017336820880462511
2024-08-21,1151528.0583459702,0.0018729893244930906
2024-08-22,1138314.0619269586,-0.011475184059337562
2024-08-23,1149739.2798722277,0.010036964601779719
2024-08-26,1146471.0115985668,-0.002842616870517012
2024-08-27,1148153.592100561,0.0014676171355156864
2024-08-28,1140614.869045615,-0.006565953463729346
2024-08-29,1140972.0742173097,0.0003131689594697562
2024-08-30,1142454.3180205696,0.0012991061190317232
2024-09-03,1129232.66903529,-0.011573022025237467
2024-09-04,1131277.4654275514,0.0018107839494303501
2024-09-05,1134776.5620147735,0.00309304895939011
2024-09-06,1119934.7988532064,-0.01307901807137768
2024-09-09,1129082.8682126557,0.008168394596557382
2024-09-10,1136066.962305912,0.006185634633100179
2024-09-11,1144541.3630570562,0.00745942011546874
2024-09-12,1154020.9380017568,0.008282422331492567
2024-09-13,1160648.9327014985,0.0057433920663678695
2024-09-16,1162097.2122877843,0.0012478188240045984
2024-09-17,1159397.7679573507,-0.0023229075002419997
2024-09-18,1151663.9183095924,-0.006670574898021364
2024-09-19,1168091.5912196268,0.014264294165043268
2024-09-20,1169094.8726913675,0.000858906509799473
2024-09-23,1170300.605885699,0.0010313390491190066
2024-09-24,1177002.475043701,0.005726621967293566
2024-09-25,1174084.5404762933,-0.0024791235611457685
2024-09-26,1179769.914351118,0.004842388838982803
2024-09-27,1176369.5434698043,-0.0028822322386343746
2024-09-30,1174636.0813768073,-0.0014735693410456996
2024-10-01,1172029.0666866365,-0.0022194233018238974
2024-10-02,1170533.1471215817,-0.0012763502267770788
2024-10-03,1167197.1267448545,-0.002850000775228567
2024-10-04,1169816.1849707623,0.002243886800177508
2024-10-07,1160915.877497274,-0.007608295720161196
2024-10-08,1166274.6919280791,0.004616023033777283
2024-10-09,1167661.831734758,0.0011893765819317448
2024-10-10,1168159.1154356087,0.0004258798971887856
2024-10-11,1172969.4346044904,0.0041178629737337324
2024-10-14,1177688.3935173329,0.004023087706828132
2024-10-15,1175183.4347246303,-0.0021270132290436283
2024-10-16,1179183.1054228637,0.0034034437348673396
2024-10-17,1177520.80753428,-0.0014097029383639548
2024-10-18,1184343.7482953721,0.005794327129878374
2024-10-21,1180189.8809493904,-0.0035073156353131463
2024-10-22,1184142.4364725081,0.0033490844032133538
2024-10-23,1171956.9241777514,-0.010290579848701853
2024-10-24,1179107.410180241,0.0061013215204188676
2024-10-25,1180223.840978321,0.0009468440181452653
2024-10-28,1180597.6728367605,0.0003167465742173192
2024-10-29,1188024.6161046594,0.0062908333963196394
2024-10-30,1187281.2563085172,-0.0006257107690070818
2024-10-31,1168637.689689259,-0.015702738100342395
2024-11-01,1166672.7864797167,-0.0016813621765568998
2024-11-04,1169197.9015127956,0.0021643729607323525
2024-11-05,1178685.5450256732,0.008114660059346468
2024-11-06,1178020.4397410643,-0.0005642771198949292
2024-11-07,1193431.9666017054,0.013082563205803588
2024-11-08,1195903.7633195948,0.0020711668424031604
2024-11-11,1187245.636927498,-0.00723981866907375
2024-11-12,1179435.3860648957,-0.006578462467813129
2024-11-13,1173819.7810625394,-0.004761265490848432
2024-11-14,1170087.631959629,-0.0031794907217631563
2024-11-15,1157380.6170609938,-0.010859883098972567
2024-11-18,1167098.0093086918,0.008396021243533447
2024-11-19,1174372.5276756291,0.006232996979616212
2024-11-20,1175356.593457482,0.0008379502744335632
2024-11-21,1180653.3509635506,0.004506511075491826
2024-11-22,1186425.143337337,0.004888642690147771
2024-11-25,1184293.2840795652,-0.0017968763303305435
2024-11-26,1187333.2320918238,0.0025668878251059457
2024-11-27,1186215.7970944007,-0.0009411300612334195
2024-11-29,1196134.557646105,0.008361683073181192
2024-12-02,1197079.6739594766,0.0007901421352054516
2024-12-03,1196791.4142138825,-0.00024080247277169509
2024-12-04,1206255.9530370615,0.007908260964084368
2024-12-05,1202937.1780508135,-0.002751302472656869
2024-12-06,1206919.4139090264,0.0033104271202804014
2024-12-09,1203664.5322668098,-0.002696850845802956
2024-12-10,1204679.842012976,0.0008435155468560218
2024-12-11,1213801.0231111883,0.007571456564734236
2024-12-12,1202349.7563436707,-0.009434220724386932
2024-12-13,1198504.504264573,-0.0031981144078998547
2024-12-16,1206073.41985856,0.006315300081939368
2024-12-17,1202606.6496816305,-0.0028744271450207304
2024-12-18,1171178.7935679238,-0.026133113534692942
2024-12-19,1166667.995155475,-0.0038515028083003777
2024-12-20,1176675.844803085,0.008578147072832332
2024-12-23,1177608.4404690512,0.0007925680382452338
2024-12-24,1187077.523153135,0.008040943286982793
2024-12-26,1188884.6192458146,0.0015223067217038366
2024-12-27,1177144.7665911275,-0.009874677882648064
2024-12-30,1170008.2593365218,-0.006062557008406189
2024-12-31,1166927.4891827893,-0.002633118295660153
