,baseline,handcraft,shrinkage,hrp,equal
1991-01-11,-0.36500000000001254,-0.29267153557610903,-0.36327306772206097,-0.39732157894561515,-0.3876715355761113
1991-01-14,-0.937321578945515,-0.6623215789455389,-0.6999999999999282,-0.8749999999999124,-0.8349999999999204
1991-01-15,0.8148128477814157,0.5749999999999864,0.6899999999999846,0.9224999999999812,0.8424999999999829
1991-01-16,-0.5124999999999602,-0.41499999999996817,-0.36499999999996413,-0.3251738850159819,-0.30517388501598586
1991-01-17,2.3499999999999432,1.6799999999999546,1.809999999999949,2.439999999999943,2.3399999999999492
1991-01-18,0.6190786151616308,0.4773443093026526,0.4723443093026537,0.5167343058589872,0.4867343058589861
1991-01-21,0.22000000000001024,0.14500000000000796,0.16000000000000908,0.20500000000001137,0.17500000000001023
1991-01-22,-0.44500000000001017,-0.370000000000008,-0.38500000000000906,-0.4300000000000114,-0.40000000000001024
1991-01-23,0.6999999999999744,0.5799999999999801,0.6099999999999773,0.6899999999999716,0.6399999999999744
1991-01-24,0.3100000000000563,0.28000000000004377,0.37000000000005,0.5000000000000626,0.4600000000000563
1991-01-25,-1.0750000000001023,-0.9100000000000796,-0.895000000000091,-0.9300000000001137,-0.8800000000001023
1991-01-28,0.07272097946004542,0.07272097946004542,0.07272097946004542,0.07272097946004542,0.075
1991-01-29,0.2927204326110466,0.25772043261104427,0.3150000000000091,0.40000000000001135,0.34500000000001024
1991-01-30,0.21772172441885076,0.13500000000000795,0.16500000000000908,0.2000000000000114,0.19272172441885077
1991-01-31,0.4400000000000563,0.357734630136446,0.3977346301364522,0.49000000000006255,0.4500000000000563
1991-02-01,1.819486175398905,1.5749999999999682,1.7049999999999637,1.9617284437312479,1.8317284437312527
1991-02-04,0.5900000000000564,0.4350000000000438,0.47500000000005,0.627757763720269,0.5877577637202628
1991-02-05,0.38525662110058323,0.27775662110060134,0.2877566211005923,0.36249999999990906,0.35249999999991816
1991-02-06,-0.0551903140436253,-0.04769031404364349,-0.057690314043634394,-0.06249999999990905,-0.0551903140436253
1991-02-07,-0.12500000000009096,-0.07000000000007275,-0.0632718455221088,-0.12768972747079727,-0.12500000000009096
1991-02-08,0.7848579904176998,0.565000000000009,0.7575000000000103,0.8175000000000125,0.7875000000000114
1991-02-11,0.5475000000000251,0.3991294424795082,0.4248514654845524,0.544851465484557,0.48485146548455466
1991-02-12,0.4023504686843408,0.34500000000001024,0.3750000000000113,0.4350000000000136,0.4050000000000125
1991-02-13,0.19928245363413985,0.13985563301108683,0.15985563301108283,0.19663808664526247,0.17663808664526648
1991-02-14,-0.13264431675594837,-0.08749999999994884,-0.07749999999994373,-0.1199999999999335,-0.13264431675594837
1991-02-15,-0.0879786498688932,-0.0726019609023893,-0.09438971511847577,-0.0890630761520067,-0.0844115921380863
1991-02-18,0.0,0.0,-0.0032192120498597877,0.0,0.0
1991-02-19,-1.6100000000000478,-1.2525000000000375,-1.430000000000041,-1.6100000000000478,-1.5200000000000444
1991-02-20,-0.8700000000000161,-0.6675000000000125,-0.8100000000000136,-0.8700000000000161,-0.8400000000000147
1991-02-21,-1.0900000000000318,-0.8475000000000251,-0.9700000000000273,-1.0900000000000318,-1.0300000000000296
1991-02-22,-1.240000000000032,-0.9600000000000252,-1.1200000000000272,-1.240000000000032,-1.1800000000000295
1991-02-25,-0.22000000000001593,-0.1800000000000125,-0.16000000000001366,-0.22000000000001593,-0.1900000000000148
1991-02-26,-1.5899999999998329,-1.2224999999998687,-1.4699999999998565,-1.5899999999998329,-1.529999999999845
1991-02-27,0.0873378224372009,0.06983782243722818,0.06999999999989086,0.08999999999987267,0.07999999999988176
1991-02-28,-0.8900000000000148,-0.6750000000000114,-0.8600000000000136,-0.920000000000016,-0.8900000000000148
1991-03-01,-2.5799999999999925,-1.9624999999999941,-2.4726998130841347,-2.689999999999992,-2.5799999999999925
1991-03-04,0.4846123623089577,0.37230618115448283,0.42408687812353757,0.5146123623089589,0.4846123623089577
1991-03-05,1.1200000000000812,0.8925000000000666,0.9597952579202003,1.1872952579202152,1.1200000000000812
1991-03-06,-0.5346940794809137,-0.4246940794809114,-0.42198961868836293,-0.5300000000000126,-0.5346940794809137
1991-03-07,0.8949999999999204,0.6899999999999363,0.7299999999999283,0.938022361874405,0.8949999999999204
1991-03-08,-1.4769788643502788,-1.1399999999999864,-1.2199999999999847,-1.5576992062064514,-1.474999999999983
1991-03-11,0.5472994042898535,0.42282296267378033,0.4028229626737843,0.5967613361685282,0.5940607404583419
1991-03-12,-0.46323775934604744,-0.31750000000004375,-0.35750000000005,-0.5125000000000626,-0.47250000000005626
1991-03-13,0.7200000000000103,0.660000000000008,0.690000000000009,0.7472933254187896,0.7200000000000103
1991-03-14,0.7256048090061914,0.5674999999999881,0.6474999999999864,0.7424999999999846,0.7424999999999846
1991-03-15,-1.4127028126645569,-1.2049999999999443,-1.247702812664565,-1.1599999999999282,-1.164572553805473
1991-03-18,-1.2675000000000272,-1.1325000000000238,-1.1325000000000238,-1.2675000000000307,-1.2225000000000272
1991-03-19,-1.7749999999999637,-1.6810265999592837,-1.6749999999999678,-1.9677582353133602,-1.8049999999999637
1991-03-20,0.7997333497600321,0.5722333497600275,0.7697333497600298,0.859733349760032,0.829733349760032
1991-03-21,0.5997382775781065,0.4149999999999602,0.5892322151815279,0.6624999999999444,0.6297382775781065
1991-03-22,0.3600000000000068,0.2700000000000057,0.3000000000000068,0.320000000000008,0.3250000000000068
1991-03-25,-0.06,-0.04,-0.04,0.03,-0.016816209850095996
1991-03-26,0.005689204423145676,0.015000000000025578,0.025000000000030696,0.07750000000003582,0.06750000000003069
1991-03-27,0.6724999999999522,0.4931926247465594,0.5331926247465515,0.7024999999999444,0.6624999999999522
1991-03-28,0.6131898093194189,0.43000000000000566,0.4600000000000068,0.61318980931942,0.5850000000000068
1991-03-29,0.0,0.0,0.0,0.0,-0.001807242320469803
1991-04-01,0.1400000000000307,0.15500000000002556,0.1650000000000307,-0.0049999999999641885,-0.014999999999969305
1991-04-02,0.7450000000000205,0.5800000000000172,0.6700000000000205,0.8550000000000239,0.7650000000000204
1991-04-03,0.03749999999997613,0.054999999999980106,0.07499999999997611,0.027499999999972147,0.007499999999976126
1991-04-04,0.6874999999999829,0.4999999999999858,0.5499999999999828,0.7624999999999801,0.7124999999999829
1991-04-05,0.0275,0.015,0.015,0.0375,0.0375
1991-04-08,0.16250000000002388,0.09500000000001989,0.07500000000002388,0.12250000000002785,0.14250000000002386
1991-04-09,-0.7824999999999829,-0.5949999999999858,-0.6482210477161706,-0.7624999999999801,-0.7124999999999829
1991-04-10,-1.2150000000000512,-0.8900000000000426,-1.2150000000000512,-1.3750000000000595,-1.2750000000000512
1991-04-11,0.20500000000006138,0.16000000000005116,0.20500000000006138,0.21500000000007163,0.19500000000006137
1991-04-12,1.3374999999999897,0.9699999999999915,1.3374999999999897,1.4224999999999879,1.3424999999999898
1991-04-15,0.16750000000002385,0.0750000000000199,0.16750000000002385,0.19750000000002785,0.21750000000002387
1991-04-16,-0.09750000000003069,-0.07500000000002559,-0.09750000000003069,-0.10750000000003582,-0.09750000000003069
1991-04-17,0.2750000000000068,0.19500000000000567,0.2750000000000068,0.360000000000008,0.3300000000000068
1991-04-18,-0.8550000000000375,-0.6150000000000313,-0.8550000000000375,-0.8800000000000436,-0.8400000000000375
1991-04-19,-0.4425,-0.28,-0.4425,-0.4875,-0.4875
1991-04-22,-0.5074437752068557,-0.355,-0.505,-0.45,-0.45
1991-04-23,0.28,0.205,0.28,0.225,0.225
1991-04-24,0.7924999999999801,0.5299999999999858,0.7424999999999828,0.8374999999999799,0.7850526695579342
1991-04-25,-0.1275,-0.09,-0.1275,-0.1125,-0.1125
1991-04-26,0.09,0.0375666784863083,0.09,0.15,0.15
1991-04-29,-0.1175,-0.105,-0.11993324376431183,-0.039933243764311836,-0.0375
1991-04-30,0.4900829558220659,0.34500000000003067,0.49250000000003585,0.4925000000000409,0.48250000000003584
1991-05-01,-0.1768265833502722,-0.14682658335028814,-0.1368265833502802,-0.1699999999999363,-0.13242225944198344
1991-05-02,0.6556968238640041,0.46319682386402,0.6174999999999443,0.6574999999999364,0.6574999999999364
1991-05-03,-0.7324999999999682,-0.5079690206702677,-0.7043033886961795,-0.7224999999999682,-0.7243033886961755
1991-05-06,-0.3192705621543456,-0.2798588556721978,-0.2974999999999722,-0.2766294178265673,-0.31749999999996814
1991-05-07,0.00015735658632660618,-0.04750000000003581,-0.04750000000003581,-0.06750000000004604,-0.05750000000004093
1991-05-08,0.04750000000003581,-0.009270765100613887,-0.009826332015897056,-0.04749999999996419,-0.027499999999968168
1991-05-09,0.06324895163274186,0.065,0.06824895163274186,0.07,0.07
1991-05-10,-1.097937645872066,-1.0967685569547088,-1.13500000000005,-1.257937645872066,-1.2190998461725453
1991-05-13,0.40823022046963586,0.28750000000002784,0.28573022046963187,0.4482302204696359,0.2675000000000359
1991-05-14,-1.201774416478692,-0.90927441647869,-0.9375000000000091,-1.1100000000000103,-0.9242744164786921
1991-05-15,0.45499999999996416,0.35499999999997217,0.33999999999996816,0.3499999999999641,0.3599999999999641
1991-05-16,0.3432288777704248,0.26072887777042253,0.3057288777704237,0.3900000000000102,0.33750000000001024
1991-05-17,0.4102381865931313,0.3084701167803632,0.2763432830077239,0.36953020887238086,0.24498045169729377
1991-05-20,-0.355,-0.2642566927787703,-0.2492566927787703,-0.295,-0.23425669277877031
1991-05-21,0.8532433072212042,0.6274999999999801,0.7124999999999773,0.9949999999999745,0.7974999999999743
1991-05-22,0.28999999999997444,0.22999999999998008,0.27499999999997726,0.2649999999999744,0.31999999999997447
1991-05-23,-0.4499999999999898,-0.329999999999992,-0.2599999999999909,-0.24999999999998976,-0.18999999999998976
1991-05-24,0.320000000000046,0.24250000000003583,0.24250000000004093,0.27000000000004604,0.242500000000046
1991-05-27,0.0,0.0,0.0,-0.0023416534945459528,0.0
1991-05-28,1.129999999999918,0.8499999999999364,0.7799999999999272,0.7399999999999091,0.7099999999999181
1991-05-29,0.5176615890141762,0.3901615890141661,0.34250000000004094,0.23000000000005116,0.29250000000004606
1991-05-30,0.9783205354554148,0.7500000000000091,0.7376612017410252,0.9276612017410274,0.7576612017410264
1991-05-31,-1.5940241376328492,-1.1741853393738708,-1.1641853393738681,-1.2816853393738623,-1.1541853393738652
1991-06-03,-2.0499999999999687,-1.4924999999999773,-1.4774999999999747,-1.6599999999999688,-1.4624999999999715
1991-06-04,0.8299999999998563,0.5924999999998954,0.5774999999998823,0.5599999999998563,0.5624999999998692
1991-06-05,-0.6099999999999,-0.44999999999992724,-0.4499999999999182,-0.5499999999999,-0.4499999999999091
1991-06-06,-1.3600000000000252,-0.9900000000000182,-1.0200000000000204,-1.1800000000000253,-1.050000000000023
1991-06-07,-1.510000000000025,-1.1075000000000181,-1.1475000000000204,-1.3900000000000252,-1.1875000000000229
1991-06-10,1.5800000000000125,1.115000000000009,1.0200000000000102,0.8300000000000126,0.9250000000000113
1991-06-11,0.08999999999994372,0.062499999999959074,0.03749999999995396,-5.6274984672199934e-14,0.01249999999994884
1991-06-12,-1.4099999999998687,-1.0399999999999046,-1.0949999999998927,-1.3799999999998687,-1.149999999999881
1991-06-13,0.39706419278512917,0.29,0.27,0.27706419278512917,0.25
1991-06-14,0.7249999999999687,0.6349999999999772,0.7049999999999744,0.8449999999999687,0.7749999999999716
1991-06-17,0.775,0.5170627646754468,0.435,0.265,0.35
1991-06-18,0.18999999999991252,0.14999999999993632,0.14999999999992839,0.24999999999991251,0.19999999999992044
1991-06-19,-1.0,-0.7016991905494022,-0.6,-0.4,-0.5
1991-06-20,1.4899999999999125,1.1199999999999364,1.1099999999999284,1.0399999999999125,1.0749999999999205
1991-06-21,-0.024999999999968714,0.050000000000022735,-0.22499999999997444,-0.47499999999996867,-0.3499999999999716
1991-06-24,-1.3774999999999125,-1.0649999999999364,-0.9374999999999283,-0.8374999999999124,-0.8874999999999204
1991-06-25,-0.35000000000012504,-0.24000000000009095,-0.3300000000001023,-0.47000000000012504,-0.40000000000011365
1991-06-26,-0.1522795026345436,-0.12,-0.09,-0.06,-0.075
1991-06-27,0.987500000000091,0.7650000000000727,0.6375000000000819,0.4375000000001001,0.5375000000000909
1991-06-28,2.9999999999999716,2.3199999999999776,2.189999999999974,1.9099999999999688,2.0499999999999714
1991-07-01,-1.8625000000000227,-1.475000000000018,-1.3425000000000205,-1.2347301878454513,-1.2875000000000227
1991-07-02,0.45730438601754947,0.37129340071716155,0.3171543079200725,0.2806421467967844,0.30786466355657693
1991-07-03,0.10000000000009095,0.06000000000007276,0.10000000000007275,0.07000000000009095,0.08500000000008186
1991-07-04,0.0,0.0,0.0,0.0,0.0
1991-07-05,-0.45000000000007384,-0.26000000000005913,-0.7100000000000591,-1.0500000000000738,-0.8800000000000666
1991-07-08,1.410256423975746,1.1127564239757333,0.9725000000000501,0.870256423975746,0.9225000000000564
1991-07-09,-0.440000000000046,-0.3300000000000359,-0.35000000000004095,-0.320000000000046,-0.34000000000004604
1991-07-10,-0.2719205366867894,-0.23999999999992838,-0.051920536686799544,0.09000000000009209,0.030000000000092085
1991-07-11,1.4299999999998927,1.0399999999999163,1.2099999999999045,1.1499999999998927,1.1899999999998927
1991-07-12,-0.12944159131616978,-0.0969415913161925,0.18055840868381887,0.5005584086838302,0.4083165987660986
1991-07-15,-0.727500000000046,-0.5450000000000359,-0.5175000000000409,-0.377500000000046,-0.4175000000000409
1991-07-16,-2.415,-1.805,-1.635,-1.05,-1.245
1991-07-17,-0.6770414098944959,-0.4920414098944857,-0.5470414098944909,-0.4670414098944959,-0.4850000000000409
1991-07-18,1.5025,1.095,0.9425,0.5225,0.8004152511772388
1991-07-19,1.43791167058361,1.065126137569492,1.1779116705836115,1.1249999999999847,1.0899999999999863
1991-07-22,-1.6625,-1.1525,-0.9825,-0.6425,-0.8125
1991-07-23,-2.447511711010029,-1.8024999999999722,-1.622499999999968,-1.2475117110100296,-1.4247459232869326
1991-07-24,1.530549458981718,1.1630494589817053,1.1802747294908809,1.3850000000000564,1.13250000000005
1991-07-25,0.37000000000001027,0.297500000000008,0.32527205904162865,0.5700000000000103,0.3752720590416287
1991-07-26,-0.5050000000000818,-0.35500000000006365,-0.2600000000000728,-0.16500000000008183,-0.17500000000007276
1991-07-29,-1.2772640436530467,-0.9274999999999721,-0.8124999999999682,-0.7372640436530468,-0.6825168317521508
1991-07-30,0.5277297731888304,0.4352297731888304,0.35522977318883037,0.2077698536673776,0.29
1991-07-31,0.03779004649388726,0.0029988766478334927,0.11251335511402798,0.35000000000005116,0.23770883015400243
1991-08-01,-0.8523117624039757,-0.5625,-0.65,-0.55,-0.5522099535061588
1991-08-02,2.925425261583168,2.2601888994379937,2.802688899437989,2.935425261583168,2.939999999999954
1991-08-05,0.7,0.475,0.5,0.3,0.49760652024370766
1991-08-06,2.0226086050514267,1.4874999999999545,1.7976086050514384,1.9749999999999375,1.8749999999999432
1991-08-07,0.3100000000000563,0.28000000000004094,0.19000000000004605,0.21000000000005628,0.20000000000005116
1991-08-08,-0.7799999999999562,-0.5949999999999682,-0.7099999999999641,-0.7499999999999563,-0.7299999999999602
1991-08-09,0.16999999999995627,0.10771436754484011,0.15271436754483614,0.19499999999995626,0.17271436754483216
1991-08-12,0.17485041942028084,0.10213587399688674,0.24,0.23485041942028084,0.24
1991-08-13,1.1499999999999657,0.8977083243772288,0.9227083243772259,1.1249999999999658,0.9698411321522971
1991-08-14,2.7601843111458946,2.320000000000034,2.222106696632161,2.5751843111458945,2.577500000000041
1991-08-15,-0.5475,-0.46,-0.4925,-0.4925,-0.4925
1991-08-16,1.1473988149952659,0.8923237116624565,1.0051531274023144,1.1422504324296134,1.0739332445083023
1991-08-19,0.26000000000012735,0.29000000000010007,0.08000000000010914,0.060000000000127326,0.06771005514493923
1991-08-20,0.7798964173235194,0.6448964173235313,0.6777114741196985,0.7148964173235194,0.7171849432037732
1991-08-21,-0.402286144879229,-0.4,-0.20228614487922894,-0.20228614487922894,-0.20228614487922894
1991-08-22,0.065,0.00022627014521186184,0.15470407677152123,0.21772627014521187,0.21772627014521187
1991-08-23,-2.4650781088547653,-2.0300000000000296,-2.3422694079268838,-2.522808700927916,-2.462269407926888
1991-08-26,-1.7974999999999515,-1.372499999999963,-1.5049999999999575,-1.7174999999999516,-1.6049999999999516
1991-08-27,0.815000000000087,0.6250000000000665,0.6600000000000767,0.7550000000000869,0.680000000000087
1991-08-28,2.722499999999797,2.007499999999845,2.3449999999998212,2.702499999999797,2.464999999999797
1991-08-29,2.5825000000001257,1.927500000000096,2.215000000000111,2.5425000000001257,2.3550000000001257
1991-08-30,-2.592500000000126,-1.937500000000096,-2.2200000000001108,-2.5475000000001256,-2.3600000000001256
1991-09-02,-0.002811689095538595,0.0,0.0,-0.002811689095538595,0.0
1991-09-03,1.0200000000001932,0.7950000000001478,0.9100000000001707,1.0100000000001932,1.0100000000001932
1991-09-04,0.019999999999845385,0.004999999999881766,-1.3642420526593923e-13,0.019999999999845385,0.019999999999845385
1991-09-05,0.10000000000017394,0.07000000000013303,0.03000000000015348,0.07000000000017394,0.07000000000017394
1991-09-06,2.289999999999797,1.8499999999998449,2.1349999999998213,2.254999999999797,2.254999999999797
1991-09-09,1.045000000000174,0.8525000000001329,0.9900000000001535,1.0300000000001739,1.0300000000001739
1991-09-10,0.20769508378276452,0.15269508378278046,0.15769508378277253,0.19769508378276454,0.19999999999993234
1991-09-11,-0.07229521216256662,-0.08729521216258708,-0.03999999999991814,-0.022295212162566632,-0.032295212162571744
1991-09-12,1.8377106036403583,1.4799999999998807,1.7777106036403822,1.8977106036403584,1.8577106036403663
1991-09-13,1.3250000000000455,1.0102069494808346,1.1177069494808392,1.2977069494808458,1.2377069494808437
1991-09-16,0.7372797723016248,0.6000000000000818,0.750000000000092,0.7772797723016299,0.7700000000001024
1991-09-17,0.7927335187842582,0.6250000000000182,0.7000000000000205,0.8150000000000238,0.7572842137145034
1991-09-18,-0.29220779589970447,-0.24488801317586967,-0.22220779589968917,-0.2522077958997045,-0.2422077958996994
1991-09-19,-0.30265309139923724,-0.19999999999993234,-0.3126530913992492,-0.37485658218849904,-0.34999999999991643
1991-09-20,1.6000000000000252,1.2477987243516981,1.3377987243517004,1.560000000000026,1.3951424985445693
1991-09-23,-0.09219655281053862,-0.08500000000018416,-0.11250000000020463,-0.13719655281054893,-0.1150000000002251
1991-09-24,0.04000000000011769,0.03735216767478051,0.03000000000010232,0.04500000000012278,0.02500000000011255
1991-09-25,-0.1548247576582702,-0.125,-0.1548247576582702,-0.17764850221912099,-0.1771762554391492
1991-09-26,1.3497823050785032,1.0453516960597016,1.1622823050784996,1.3175000000000272,1.222468206971951
1991-09-27,2.827499999999809,2.217499999999849,2.509999999999833,2.855349690282312,2.8147839174528824
1991-09-30,1.6922775931076457,1.3522775931075888,1.5300000000002387,1.865000000000284,1.7028450229998122
1991-10-01,0.2649999999999045,0.22499999999992443,0.3999999999999164,0.6149999999999005,0.4849999999999045
1991-10-02,-1.3321516870202448,-1.0500000000001188,-1.202151687020226,-1.4300000000001563,-1.3700000000001502
1991-10-03,0.9500000000000284,0.7200000000000216,0.760000000000025,0.8000000000000284,0.8200000000000273
1991-10-04,2.822445211129965,2.1850000000001186,2.5800000000001373,2.972445211129965,2.88500000000015
1991-10-07,-0.38000000000025574,-0.29000000000019444,-0.3800000000002251,-0.47000000000025577,-0.42000000000024557
1991-10-08,-0.9049999999999004,-0.6524999999999245,-0.8299999999999125,-1.0699999999999006,-0.9324999999999045
1991-10-09,-4.18999999999983,-3.0349999999998705,-3.50999999999985,-4.23499999999983,-3.899999999999836
1991-10-10,-2.9576056973725935,-2.132500000000119,-2.420000000000137,-2.8976056973725934,-2.68750000000015
1991-10-11,4.960000000000185,3.8250000000001405,4.370000000000163,4.915000000000185,4.860000000000178
1991-10-14,0.5802679983027242,0.4373917573176127,0.4852679983027209,0.5373917573176195,0.5197835146352093
1991-10-15,0.03999999999997272,-2.1645973902195694e-14,-0.02774719994706299,-0.11274719994706754,-0.11500000000002729
1991-10-16,0.7372548129566981,0.5850000000000216,0.6450000000000239,0.7600000000000284,0.7300000000000273
1991-10-17,-3.9400000000000546,-2.987747179765549,-3.392500000000048,-3.8800000000000567,-3.5325000000000544
1991-10-18,1.3373583895698715,1.0199999999998273,1.144999999999809,1.2873583895698624,1.1528594370710956
1991-10-21,-3.227499999999713,-2.674999999999773,-3.0674999999997494,-3.3174999999997015,-3.197499999999726
1991-10-22,-2.13500000000015,-1.7526834870298156,-1.8976834870298283,-1.9971465325806113,-1.9177443591213992
1991-10-23,-1.1100000000001502,-0.8650000000001188,-0.9750000000001313,-1.12500000000015,-1.080000000000144
1991-10-24,1.88500000000015,1.4100000000001187,1.6650000000001313,1.9600000000001498,1.8950000000001441
1991-10-25,-1.1674999999999045,-0.8624999999999243,-1.0349999999999162,-1.2274999999999046,-1.1874999999999085
1991-10-28,1.9724999999998092,1.4874999999998488,1.6949999999998326,1.9424999999998092,1.912499999999817
1991-10-29,4.167500000000177,3.102500000000141,3.615000000000155,4.197500000000178,4.11750000000017
1991-10-30,0.6472460166206235,0.49,0.47724601662062355,0.46724601662062354,0.5272460166206235
1991-10-31,0.5899999999997817,0.4774999999998272,0.472499999999809,0.5149999999997817,0.5299999999997907
1991-11-01,0.13000000000024556,0.0950000000001944,0.17500000000021482,0.2500000000002456,0.1900000000002354
1991-11-04,-0.46500000000012276,-0.3775000000000972,-0.3975000000001074,-0.46500000000012276,-0.4550000000001177
1991-11-05,-1.4049999999999045,-1.1524999999999244,-1.2024999999999164,-1.4349999999999046,-1.4049999999999085
1991-11-06,1.4249999999999319,1.139999999999946,1.2549999999999404,1.4699999999999318,1.4049999999999347
1991-11-07,3.769999999999959,3.0574999999999672,3.192499999999964,3.694999999999959,3.639999999999961
1991-11-08,0.29000000000012277,0.23250000000009724,0.2575000000001074,0.3050000000001228,0.2900000000001177
1991-11-11,1.0700000000000272,0.8600000000000216,0.9100000000000239,1.0400000000000273,1.0200000000000262
1991-11-12,2.394999999999959,1.9174999999999676,2.08477175929881,2.424999999999959,2.334999999999961
1991-11-13,0.4522569405710925,0.3149999999998705,0.3149999999998567,0.5572569405710924,0.4549999999998432
1991-11-14,3.7250000000002044,2.855000000000162,3.210000000000179,3.6650000000002043,3.4100000000001964
1991-11-15,1.4587298184519601,1.1423967191296562,1.2384729159320644,1.3834195677399292,1.3350491538991587
1991-11-18,0.175,0.14,0.105,0.07,0.105
1991-11-19,0.1349999999999085,0.12999999999992837,0.11499999999992042,0.1199999999999085,0.15228644307523853
1991-11-20,-2.209999999999843,-1.7127067188787395,-1.8499999999998635,-2.0599999999998433,-2.03999999999985
1991-11-21,-0.9525000000000262,-0.7750000000000205,-0.8700000000000228,-1.057500000000026,-0.9925000000000251
1991-11-22,-1.477500000000026,-1.2150000000000205,-1.2750000000000228,-1.477500000000026,-1.447500000000025
1991-11-25,-0.9725000000002354,-0.7950000000001841,-0.8200000000002047,-0.9275000000002354,-0.9225000000002251
1991-11-26,1.2175000000001175,1.025000000000092,1.0373511873998336,1.2025000000001176,1.1975000000001126
1991-11-27,-0.1925000000001177,-0.14500000000009208,-0.14250000000010232,-0.1625000000001177,-0.16250000000011255
1991-11-28,-0.0026345010106665176,0.0,0.0,-0.0026345010106665176,0.0
1991-11-29,1.8700000000001442,1.4350000000001126,1.6175000000001252,1.8400000000001442,1.6975000000001377
1991-12-02,2.3249999999999345,1.774999999999949,2.062499999999943,2.399999999999934,2.1624999999999375
1991-12-03,2.4749999999999344,1.894999999999949,2.152499999999943,2.4599999999999342,2.2524999999999378
1991-12-04,4.670000000000078,3.570000000000061,4.075000000000069,4.670000000000078,4.2550000000000745
1991-12-05,-0.7150000000000915,-0.5200000000000716,-0.6350000000000796,-0.7300000000000915,-0.5950000000000876
1991-12-06,-1.4799999999997908,-1.1149999999998363,-1.3074999999998183,-1.5099999999997908,-1.3274999999998
1991-12-09,1.740000000000026,1.3250000000000204,1.5325000000000228,1.770000000000026,1.5925000000000251
1991-12-10,-0.46500000000002617,-0.36000000000002047,-0.4650000000000228,-0.6000000000000262,-0.525000000000025
1991-12-11,0.029999999999790816,0.024999999999836292,0.0524999999998181,0.08999999999979082,0.0724999999997999
1991-12-12,1.0100000000002354,0.7750000000001842,0.8675000000002047,0.9800000000002353,0.9075000000002251
1991-12-13,-2.270000000000144,-1.7500000000001128,-1.8850000000001252,-2.060000000000144,-1.9677275554108355
1991-12-16,0.7300000000001177,0.5550000000000921,0.6375000000001023,0.7300000000001177,0.7173461586878969
1991-12-17,1.0573539975823998,0.8023539975824195,0.9524999999999204,1.1199999999999084,1.0999999999999124
1991-12-18,-1.059999999999817,-0.8249999999998567,-0.9201392006642682,-1.0426392006642444,-0.999999999999825
1991-12-19,3.3873589909922814,2.5773589909922965,2.9074999999999434,3.2849999999999344,3.2673589909922844
1991-12-20,5.197358749196004,3.9849999999999897,4.539858749196006,5.219999999999987,5.109999999999988
1991-12-23,2.220000000000026,1.692362777616954,1.9275000000000226,2.2050000000000263,2.175000000000025
1991-12-24,0.2673622707761154,0.21,0.2475,0.28236227077611536,0.285
1991-12-25,0.0,0.0,-0.0026323488336319778,0.0,-0.0026323488336319778
1991-12-26,1.1249999999999085,0.8499999999999283,1.0124999999999205,1.1599999999999084,1.1399999999999124
1991-12-27,0.9523694802945379,0.7273694802945577,0.8374999999999204,0.9599999999999085,0.9399999999999125
1991-12-30,2.4173738616387572,1.8423738616387262,2.1098738616387385,2.420000000000144,2.377373861638751
1991-12-31,2.1423797545324814,1.644999999999949,1.8699999999999433,2.1473797545324813,2.0949999999999376
1992-01-01,0.0,0.0,0.0,0.0,0.0
1992-01-02,-3.4600000000000524,-2.645000000000041,-3.0275000000000456,-3.470000000000052,-3.4100000000000503
1992-01-03,-2.2799999999999345,-1.7426102614707504,-1.9774999999999432,-2.2649999999999344,-2.2149999999999377
1992-01-06,0.72,0.545,0.6199015180250911,0.71,0.71
1992-01-07,3.4074009438470623,2.6350000000000615,2.9775000000000684,3.3900000000000787,3.300000000000075
1992-01-08,-0.605,-0.47,-0.57,-0.735,-0.7376069858006808
1992-01-09,-1.6476062817974435,-1.2826062817974577,-1.4576062817974522,-1.7176062817974436,-1.6299999999999373
1992-01-10,-3.3726065352187105,-2.582606535218673,-2.9325000000001475,-3.3400000000001704,-3.2726065352187024
1992-01-13,-2.6546546183020263,-2.019654618302041,-2.3721546183020354,-2.7699999999999343,-2.6820488849237103
1992-01-14,-8.15260007671802,-6.25,-7.040100076718019,-8.304870901385362,-7.82760007671802
1992-01-15,0.9309513468888384,0.6983278598217194,0.7336495553812701,0.6535431313721369,0.6935431313721356
1992-01-16,-2.8800967038519776,-2.3975967038519586,-2.6500967038519647,-2.6275000000001003,-2.637500000000094
1992-01-17,0.18500000000012734,0.2050000000001035,0.33717328596580043,0.33241449801050116,0.3500000000001193
1992-01-20,2.36241449801041,1.9700000000000295,2.010000000000032,2.2650000000000365,2.2024144980104077
1992-01-21,0.9974181115341071,0.8624181115341071,0.8674181115341071,1.03,1.025
1992-01-22,-0.82,-0.71,-0.715,-0.855,-0.85
1992-01-23,-2.7750791001610415,-2.357579100161023,-2.4025791001610286,-2.8100791001610412,-2.765079100161035
1992-01-24,-1.0275866012044053,-0.9078723242896903,-1.0499999999999763,-1.482306047587826,-1.3373060475878278
1992-01-27,0.4949999999999363,0.38241374415219087,0.42999999999994437,0.5149999999999324,0.4949999999999363
1992-01-28,3.7174155465775653,2.8250000000001108,3.1674155465775478,3.700000000000145,3.6124155465775654
1992-01-29,-4.127668761179453,-3.1200843805897946,-3.5675843805898078,-4.235084380589849,-4.1280270635555505
