,handcraft,shrinkage,hrp,equal,fw_handcraft,fw_shrinkage,fw_hrp,fw_equal
1996-12-19,1.917999999999987,1.917999999999987,1.7960000000000005,1.9319999999999855,1.7800009299404531,1.281999999999996,0.788764646490264,0.8059999999999992
1996-12-20,0.47700000000004333,0.47385257160356836,1.1540000000000126,0.45300000000004803,0.7880000000000342,0.6786460136715651,0.6548525716035234,0.7040000000000083
1996-12-23,0.27817012233722094,0.28817012233722605,1.289999999999996,0.24749999999995426,0.9399999999999699,0.8074999999999852,0.9435837897532535,1.0590437130000687
1996-12-24,0.12999999999999673,0.12732142747734396,0.25732142747733666,0.11999999999999714,-0.2592989857509481,-0.1050000000000049,-0.23743877753774031,-0.4081397917867971
1996-12-25,-0.0026786682810452664,0.0,0.0,0.0,-0.0026786682810452664,-0.0026786682810452664,-0.0026786682810452664,-0.0026786682810452664
1996-12-26,-0.11099999999999854,-0.11099999999999854,-0.10799999999999559,-0.10299999999999887,-0.10199999999999788,-0.07699999999999789,-0.07699999999999789,-0.07699999999999789
1996-12-27,0.49500000000001276,0.4650000000000116,-0.23999999999998786,0.545000000000013,0.5400000000000121,0.22000000000000874,0.2800000000000076,0.37000000000000755
1996-12-30,0.03249999999999891,0.03249999999999891,0.5373355391551924,-0.007500000000000841,1.1149999999999984,0.7393934665786327,1.0693934665786327,1.3993934665786325
1996-12-31,-2.831500000000004,-2.6915000000000036,-2.5479999999999996,-2.7995000000000045,-2.583000000000003,-1.9937989264663951,-1.8696579008580156,-1.854735233488958
1997-01-01,-0.0031444689149323995,-0.0032936224090873035,0.0,-0.007379629999950238,-0.007379629999950238,-0.006438091324019703,-0.01696219023890234,-0.010524098914882637
1997-01-02,-1.3449999999999613,-1.0699999999999614,0.4600000000000024,-1.4849999999999552,-0.7899999999999733,-0.3149999999999845,-0.11499999999999591,-0.11499999999999591
1997-01-03,2.037514423889874,1.9908371704325207,5.507999999999986,1.6738371704325177,2.8223004334451804,2.6933515943224404,2.6910218117596467,2.714184641327095
1997-01-06,0.41079499692953625,0.41079499692953625,1.1300000000000179,0.272500000000039,-0.10749999999997363,0.215000000000011,-0.17750000000000993,-0.30750000000000477
1997-01-07,0.29999999999999244,0.29999999999999244,1.9299999999999968,0.05499999999999149,0.7149999999999945,0.879999999999998,0.9966057963911018,0.9750000000000014
1997-01-08,0.28500000000002423,0.28500000000002423,1.3800000000000054,0.15250000000002817,0.914349488412647,0.806849488412635,1.0056848696492375,1.1056848696492414
1997-01-09,0.7999999999999554,0.7999999999999554,0.34999999999998177,0.9999999999999495,0.6699999999999743,0.21999999999999473,-0.06999999999998481,0.060000000000008366
1997-01-10,-0.7031029149224192,-0.7031029149224192,1.5473922623977927,-1.230710652524636,-1.5049999999999821,-0.029999999999995725,-0.0044773213417818045,-0.6650000000000048
1997-01-13,-0.035000000000048055,-0.035000000000048055,-0.2800000000000174,-0.021371979910240712,-0.19717822363843904,-0.19537945616660463,-0.2558767773716521,-0.2844553473999066
1997-01-14,2.125000000000026,2.1218661675144115,3.307417645740484,2.015000000000026,0.8842103331700376,1.1859238956656752,0.5812139588457261,-0.015652208668663563
1997-01-15,-0.07213134995264392,-0.09156919351944838,-0.7600000000000139,-0.043000000000022534,-1.4137006132333274,-0.551832032947205,-0.8004407094506617,-1.3140290927567608
1997-01-16,-0.7009999999999702,-0.7249999999999699,-0.7899999999999846,-0.7469999999999637,-0.7881999399041468,-0.33947684174278664,-0.38761013501222974,-0.3643280155608463
1997-01-17,0.6659999999999645,0.709999999999964,1.3599999999999797,0.661999999999957,0.8719449953399009,0.5578899906798309,0.5578899906798309,0.6528899906798389
1997-01-20,-0.05753980527261977,-0.055,-0.0025398052726197723,-0.055,0.6009773000642908,-0.44402269993570914,-0.44,0.055
1997-01-21,1.5609777433378744,1.5609777433378744,3.9360000000000146,1.3389777433378744,1.974000000000008,1.659000000000007,1.6498664600272004,1.7749777433378715
1997-01-22,0.040000000000013095,0.040000000000013095,0.7239999999999952,-0.02799999999998238,0.14600000000000402,0.43972154363822613,0.32358336093102646,0.2979810230531555
1997-01-23,0.3099999999999783,0.3099999999999783,1.820000000000004,0.14999999999997135,0.6599999999999919,0.7949999999999984,0.6649999999999919,0.7960259444092712
1997-01-24,-0.9899999999999511,-0.9899999999999511,-1.7365509976340248,-0.9419999999999394,-1.0759999999999745,-0.8009999999999865,-1.0409999999999746,-0.8559999999999983
1997-01-27,-1.1200000000000285,-1.1200000000000285,-2.4751203205264756,-1.0080000000000342,-1.144000000000018,-1.2072538226182223,-1.2534944636711436,-1.0640000000000054
1997-01-28,1.1261247468841842,1.1261247468841842,2.432000000000012,1.0279999999999887,1.0639999999999996,1.1808744515803324,1.0376196334983416,1.0076196334983418
1997-01-29,-0.5549999999999803,-0.5549999999999803,-2.1120000000000028,-0.39299999999997515,-0.7039999999999911,-1.0640000000000012,-0.9565000000000065,-0.8965000000000064
1997-01-30,0.7499999999999645,0.7499999999999645,1.9199999999999884,0.7149999999999572,1.3699999999999788,0.5249999999999949,0.8242529928969462,0.9625000000000029
1997-01-31,1.3250000000000532,1.3250000000000532,1.9200000000000106,1.2962072386863874,1.1500000000000297,0.7274144773726492,0.7609723052363278,0.598621716058959
1997-02-03,1.0199999999999882,1.0199999999999882,1.4719999999999844,1.004850500470834,1.0039999999999896,0.5299942308928359,0.8630519989251328,0.556844731363684
1997-02-04,0.48500000000000165,0.48500000000000165,0.9574429883099961,0.42500000000000127,-0.032557011690006965,0.5603144284782625,-0.07346638411879568,-0.05346638411879568
1997-02-05,0.3449999999999812,0.34245680293789127,0.9900000000000054,0.2824568029378909,-0.023233745040926696,0.4118986226929869,-0.29005044951472286,-0.19000000000001288
1997-02-06,0.10499999999998116,0.13129044242786966,0.9874623434025708,0.07499999999998104,0.751898622692992,0.31758088485575864,0.7440330969951899,0.8320603924045403
1997-02-07,0.9737974825368233,1.039000000000009,1.156,0.9460000000000091,0.6025000000000069,1.150000000000009,1.2075000000000138,0.6875000000000091
1997-02-10,0.7510000000000009,0.7510000000000009,2.241482732849244,0.6190000000000008,0.9999827328492421,1.0093903083129219,1.024982732849242,0.9967608999197108
1997-02-11,0.14900000000003008,0.14900000000003008,0.48999999999997995,0.10600000000003125,0.031500000000018145,0.19077830756830744,0.036500000000045434,0.02090720061269325
1997-02-12,0.5009999999999818,0.5009999999999818,1.6074972888900787,0.3939999999999814,0.5404098242220484,0.6898967854909793,0.5448967854909741,0.5223967854909793
1997-02-13,0.8789999999999772,0.8789999999999772,0.8640000000000148,0.8409999999999763,0.9482797376885977,1.25293129596284,1.4093625919257011,1.1854312959628401
1997-02-14,1.4064562462705983,1.404315798630605,3.0397791847600124,1.2367774617313414,1.90282591848078,2.0238406592536964,2.128336190015462,1.948750743692738
1997-02-17,0.0,0.0,0.0,-0.003123147753387831,-0.0029723518532505707,-0.006095499606638403,-0.009067851459888974,-0.005944703706501141
1997-02-18,-0.3460000000000042,-0.42200000000000454,-2.812000000000014,-0.3564641600306149,-2.6160000000000054,-0.641000000000006,-1.7210000000000059,-2.2360000000000055
1997-02-19,1.2120291435893826,1.3350000000000155,4.439999999999998,0.9875000000000195,1.4355750917428796,1.6177652445356434,1.3803840900311193,1.373312782733832
1997-02-20,0.19787164641789218,0.2940203159266551,1.325533503101048,-0.07098681282562631,-0.7299736256512412,1.0530527486975256,0.7115395615231377,0.24055274869752574
1997-02-21,0.9455309709481801,1.03803097094818,2.9900000000000166,0.8690154854741137,1.0240929128444458,1.9933996971787955,1.8174600739939173,1.5990766448298221
1997-02-24,-0.6869860039592468,-0.6235984736984175,0.05299999999999284,-0.6259860039592466,-0.21397200791848714,-1.6399580118777286,-1.3525520330321057,-1.096038036991345
1997-02-25,0.031047079920201268,0.00949999999997783,-0.8429999999999945,0.00249999999997724,-0.37642079025325287,0.7465333739157667,0.5010667478315747,0.339033373915777
1997-02-26,-4.853399291359976,-4.853399291359976,-6.200000000000013,-4.446453418658731,-4.846798582719957,-7.283054127298751,-5.8100000000000005,-5.729999999999998
1997-02-27,-6.462898377791882,-6.463247475053868,-20.52275664741089,-5.405756647410902,-9.335951250128327,-8.44044662661371,-8.666247861519503,-8.808499498950157
1997-02-28,2.4110854598055442,2.58142162446886,6.8246962236190765,2.054352974681305,3.238154109593099,3.489529016656711,2.9738819913380525,3.2470757340619922
1997-03-03,-0.6149999999999844,-0.618405264639681,-4.927745594239332,-0.5874999999999805,-1.6286508588790163,0.9172544057606727,0.5674999999999879,0.5368062256647574
1997-03-04,-0.21499999999998576,-0.24499999999998576,0.8499999999999948,-0.33249999999998153,0.026370072098146357,-0.3427241806832486,-0.015658663994939023,-0.06203567512048112
1997-03-05,-1.2334122813308537,-1.3199999999999967,-1.8499999999999894,-1.034999999999997,-1.2514635077247784,-2.2830512263939227,-1.7049999999999985,-1.6114635077247803
1997-03-06,0.9699999999999749,0.9699999999999749,0.145,0.5524999999999687,0.9924999999999874,2.8931107235605675,2.5102768089014385,2.332166085340864
1997-03-07,1.6000000000000083,1.6000000000000083,4.149999999999998,1.6738296644034636,1.5468508880223812,0.5999999999999993,-0.093397329564513,0.12999999999999498
1997-03-10,1.0899999999999612,1.0899999999999612,1.3899999999999921,0.8899999999999615,1.0599999999999787,1.6199999999999979,0.9842384256643268,1.0600000000000167
1997-03-11,-0.8629999999999596,-0.8629999999999596,-0.3829999999999874,-0.6989999999999602,-0.7353184248924617,-1.4339999999999966,-0.9265281552735849,-0.9143184248925001
1997-03-12,-1.2670000000000046,-1.2670000000000046,0.6080000000000001,-1.0210000000000046,-1.0480000000000023,-2.3187385854124956,-1.7694192497978902,-1.5642385854124938
1997-03-13,-0.5799999999999832,-0.5830568845588067,-1.6350000000000047,-0.7499999999999831,0.22500000000000744,1.6698003017746947,1.1230670690329223,1.7773003017746858
1997-03-14,1.7521500146753806,1.7249999999999623,1.8600000000000048,1.4721500146753805,1.597150014675407,1.7571500146754329,0.8413488215895205,0.9496500146754586
1997-03-17,0.13200000000003584,0.13200000000003584,1.0093031751406574,0.08600000000003631,0.3380000000000092,0.35199999999998355,0.40278015826334945,0.3666950395658062
1997-03-18,0.28799999999997344,0.28799999999997344,3.0120000000000022,0.2939999999999733,0.44915077745822307,0.07623628018619612,0.2269177913545807,0.0929177913545806
1997-03-19,0.7569999999999969,0.754159918485452,0.4580000000000009,0.5609999999999968,0.9352999249285705,1.3927999249285727,1.163520280062596,1.1478638531965406
1997-03-20,0.7051616197512317,0.7179999999999909,1.504298598835779,0.5739999999999856,0.8880668922227941,1.0635000000000117,0.8767985988357972,0.8630000000000216
1997-03-21,-0.15499999999998862,-0.15770050001879823,0.6800000000000039,-0.09499999999998365,-0.08303699066761576,-0.26612568481037396,-0.1263778883043245,-0.21362568481038455
1997-03-24,0.7893036694132243,0.885080507790479,2.2989999999999893,0.7231638272453985,0.8324999999999997,0.7675000000000077,0.7625000000000116,0.48530366941325165
1997-03-25,0.7450000000000072,0.8450000000000072,1.9623019246698477,0.49500000000000693,1.3523019246698418,1.677301924669836,1.5923019246698333,1.6649999999999876
1997-03-26,0.18409356946919597,0.24950000000000472,1.0999999999999897,0.09900000000000554,0.5635964040759912,0.6064999999999836,0.6264999999999796,0.6183086562699928
1997-03-27,-0.659500000000013,-0.659500000000013,-1.5676843037578168,-0.8695296040446489,0.00850000000001437,0.34565469971322615,0.34060641596024777,0.7673156962422183
1997-03-28,-0.0028097366504697733,-0.005618442848656843,0.0,-0.0028782509881916255,-0.005618442848656843,-0.00849669383684847,-0.011307460939600947,-0.011306430487318242
1997-03-31,-1.0249999999999984,-1.1249999999999984,-0.3600000000000074,-0.934999999999994,-1.1450000000000111,-1.5800000000000194,-0.995000000000031,-1.095000000000031
1997-04-01,0.08000000000000952,0.08500000000000951,-0.2549999999999894,0.12219547713336158,-0.21286703550905725,-0.3455698014771764,-0.5738656373087013,-0.5605698014771952
1997-04-02,-0.7677321594656534,-0.7650000000000098,-2.6000000000000023,-0.6650000000000098,-1.1754754498433813,-1.202680175297051,-1.2577952745462306,-1.2577321594655715
1997-04-03,-1.860499999999992,-1.860499999999992,-2.6110000000000064,-1.5344999999999915,-2.5520000000000334,-3.0520000000000542,-2.12183515493207,-2.481187343662055
1997-04-04,-0.01500000000000382,-0.017805515895497087,2.284999999999995,0.004999999999996362,0.9050000000000045,0.7886202425936593,1.1058147266981686,1.1858147266981733
1997-04-07,2.7902000277505694,2.7530000000000014,4.446000000000005,2.3642000277505693,3.0465399632237538,2.670539963223769,1.2930799264474966,1.4808099448356484
1997-04-08,0.12949999999999773,0.12949999999999773,0.6239999999999927,0.10549999999999803,0.47299999999998465,0.488999999999977,0.43013959862428797,0.5407819464551828
1997-04-09,0.05800000000000263,0.05800000000000263,0.6610000000000085,0.062000000000002296,0.17700000000000396,0.16329739455328895,0.2368608417507383,0.18357911815201317
1997-04-10,0.317500000000002,0.3148131993834388,-0.9749999999999936,0.2275000000000017,0.18999999999999098,0.164999999999983,-0.12000000000001726,0.037499999999974554
1997-04-11,-1.1425000000000023,-1.1525000000000025,-0.3526840153596472,-0.952500000000002,-0.36766304229186203,-0.12033021146948306,0.33700468279578166,0.5821697885305142
1997-04-14,0.1546812907551342,0.1299999999999985,-0.7700000000000045,0.10999999999999886,0.040000000000018465,0.09000000000002358,-0.045305841444238576,0.010000000000034176
1997-04-15,0.3898105479035953,0.33981054790359533,1.8399999999999979,0.2998105479035955,-0.43767599495260046,-0.5876894520963765,-0.5076894520963706,-0.9401894520963648
1997-04-16,-0.6925000000000026,-0.7975000000000025,0.7050000000000044,-0.647500000000003,-0.40000000000001373,-0.5057439369618991,0.006559509009729205,-0.06825412980947014
1997-04-17,1.031000000000006,1.0433782398614766,2.550319224794071,0.8226974646555378,0.9543782398614865,0.9991347195844312,0.7808911993073694,0.5044539443784948
1997-04-18,0.9389999999999894,0.9389999999999894,2.422999999999999,0.8229999999999894,1.0553791840777476,1.05532127802597,0.7849409147597514,0.7480159354769315
1997-04-21,0.03250000000000223,0.03250000000000223,-0.5299999999999966,-0.007499999999997885,0.24500000000000613,0.12210449314318025,-0.26268062067759385,0.10692348999551393
1997-04-22,0.5524999999999993,0.5498181087431195,1.4050000000000011,0.4924999999999993,0.38999999999999596,0.5899999999999971,0.6075412546238824,0.44749999999999596
1997-04-23,0.06600000000000407,0.1400000000000039,2.0119999999999933,0.11200000000000436,0.8993153744300618,0.7193153744300556,1.056851169879799,1.1593153744300617
1997-04-24,-1.1335000000000053,-1.1775000000000058,-1.307000000000008,-0.9395000000000052,-0.7160000000000153,-0.9160000000000126,-0.5660000000000068,-0.3785000000000154
1997-04-25,-0.6401319839604723,-0.7050000000000033,-1.959999999999998,-0.5650000000000034,-0.8524454010171497,-0.9248908020342806,-0.9777994931472079,-0.8823362030514195
1997-04-28,-3.357499999999995,-3.439954485751779,-7.807999999999995,-2.725499999999995,-4.5514544857517665,-4.249145184496469,-3.66916415302656,-3.8543093375230386
1997-04-29,2.0547356769109517,2.0547356769109517,5.04223567691096,1.6925000000000008,1.084788811878941,1.6246307587258793,1.406126601337674,0.8612846544907357
1997-04-30,0.8139999999999973,0.8139999999999973,1.7942345465113128,0.727786806342985,0.4072886031458436,0.47819992636405745,0.03872634001618896,-0.04997505353996921
1997-05-01,0.5725496930038747,0.5750000000000043,0.8150000000000043,0.4450000000000039,0.32000000000000783,0.35224743426205235,0.07395840450506747,0.004474493229872791
1997-05-02,0.8624999999999945,0.8247740890450527,3.084999999999999,0.6574999999999948,1.3920296649280406,1.3493037539731088,1.4546074485268343,1.3220481780901157
1997-05-05,-0.230203639087411,-0.2898952592891215,0.4599999999999968,-0.21020363908741072,0.07760474071087797,0.24223881497999256,0.5768176123341275,0.5497388149799929
1997-05-06,-0.359,-0.359,0.789,-0.332,0.2620000000000051,0.3828893382168609,0.8888320426548022,0.8794143352289977
1997-05-07,-1.2208856693324968,-1.2208856693324968,-3.458999999999984,-0.9778856693324979,-1.6394819958856244,-2.195157007997506,-2.6574283466625146,-2.2111570079975067
1997-05-08,1.0959999999999956,1.0959999999999956,2.9589999999999876,0.8729999999999968,1.4796181898761303,1.6456181898761613,1.8198672152018038,1.5561899328462954
1997-05-09,0.22749999999999848,0.22749999999999848,-0.7200000000000043,0.22749999999999887,-0.45000000000000223,-0.1450000000000071,-0.565000000000007,-0.6925000000000052
1997-05-12,-0.22508762892205147,-0.2224049143205746,0.6900000000000043,-0.19268271460147576,0.4800000000000022,1.0000000000000056,1.622785257038277,1.4275950856794277
1997-05-13,0.15399999999999964,0.2113128163245222,1.1860000000000053,0.05959782267436714,0.6052934651648035,0.11925432072671086,0.15931281632451594,0.33060628148931887
1997-05-14,0.2334999999999986,0.2334999999999986,0.6039999999999927,0.20279324669119522,0.414457535170885,0.6769999999999997,0.76064543027347,0.7266454302734693
1997-05-15,0.39664765140330915,0.39664765140330915,1.1860000000000053,0.33925812207496836,0.6506476514033099,0.7256476514032918,0.7396476514032825,0.6909057734782672
1997-05-16,0.0005809167951171222,0.000454337027595543,0.07004216325681824,-0.06620425643239104,-0.13301356514854246,-0.31594898267145377,-0.4500918884573667,-0.4396820514149261
1997-05-19,0.32880865481009086,0.3287855540359548,1.1810000000000054,0.2880000000000107,0.6355000000000118,0.64800000000003,0.6953267473224071,0.6892855540359735
1997-05-20,-0.01900000000000398,-0.025186675172208732,0.779,0.04932718101229621,0.9144285949075522,1.3092852552983616,1.723925761138457,1.941999999999988
1997-05-21,0.5849650512932528,0.6576821637181353,1.8549999999999982,0.4549999999999971,0.6999999999999977,0.49268216371813256,0.45304649115440804,0.20764721501138741
1997-05-22,0.0023297981982723925,0.005000000000002774,0.4926927018165175,-0.05730729818347232,0.332692701816523,0.3200000000000103,0.5400000000000064,0.4896472229396244
1997-05-23,-0.48000000000000165,-0.48000000000000165,-0.7800000000000044,-0.3350000000000013,0.12523669927956674,0.33273669927956673,0.8048991498333413,0.8924999999999977
1997-05-26,-0.00222447278017015,-0.004825083048052855,0.0,0.0,0.0,-0.0044489455603403,-0.0088978911206806,-0.009274028608393154
1997-05-27,-1.0049999999999877,-1.0049999999999877,-1.299999999999983,-0.904999999999989,-0.2324999999999881,-0.08499999999998238,0.7575000000000119,0.7575000000000119
1997-05-28,-0.04224943659515855,-0.040000000000013095,-0.26000000000000745,-0.022249436595157986,-0.6344988731903001,-0.9469329611524242,-1.362097836051646,-1.356932961152414
1997-05-29,0.4150000000000113,0.3727505634048658,0.5199999999999968,0.3723258471369699,0.764825847136963,1.0022404374031284,1.0377505634048403,1.1174145902661574
1997-05-30,0.16000000000000067,0.15732864107440356,-1.1466713589255866,0.20400000000000024,-0.504749436595141,-0.5774999999999956,-1.075999999999991,-1.0109999999999928
1997-06-02,0.5977327228791243,0.637732722879124,1.0799999999999934,0.5577327228791243,-0.19250000000000764,-0.5377223481842427,-1.19529463155922,-1.252824016935609
1997-06-03,0.1273366352188431,0.12000000000000935,-0.27000000000000773,0.14000000000000992,-0.334999999999998,-0.3493872417970508,-0.5783222573620608,-0.6689169178409257
1997-06-04,-0.10999999999999552,-0.10999999999999552,-0.26999999999998897,-0.08999999999999633,0.8500000000000062,0.9402549110213733,0.9431081383908998,1.4453884680264453
1997-06-05,-1.6060000000000032,-1.6060000000000032,-3.9446811385155804,-1.3165818762575636,-2.7952630147731377,-2.7326811385155767,-2.4662589613193484,-2.8240000000000043
1997-06-06,0.4399999999999971,0.4399999999999971,-0.8400000000000045,0.6099999999999968,-0.28500000000000386,0.5074469018409237,0.7069527537289889,0.17463516915265817
1997-06-09,0.1483835220575372,0.1509999999999898,1.2880000000000058,0.018999999999983173,0.7632525810631334,0.26997785248785977,0.08113881865331272,0.4270078776589147
1997-06-10,0.30500000000000926,0.32239533145721266,1.1199999999999932,0.22500000000000972,1.005000000000008,0.6775000000000206,0.4475000000000255,0.7575000000000213
1997-06-11,0.45399999999998786,0.45399999999998786,1.232000000000008,0.3659999999999873,0.6739999999999893,0.5559999999999732,0.3629641115412507,0.4239999999999725
1997-06-12,1.165000000000023,1.165000000000023,1.1173747493168023,1.079740635763878,1.6150000000000215,1.9725000000000477,1.8299356928122836,1.9502805037169777
1997-06-13,0.5099999999999947,0.5099999999999947,0.3300000000000052,0.6649999999999913,0.609999999999996,0.8473294273484602,0.832899798193489,0.840114612770974
1997-06-16,0.5809999999999872,0.5809999999999872,1.0279999999999938,0.5914999999999834,1.9084281475359797,1.6451166949860232,2.0301056335160554,2.227026543324092
1997-06-17,0.5688469021233319,0.5687606977669794,1.7819999999999996,0.3859999999999811,0.7788469021233275,0.6003257531523193,0.4923407859993542,0.4601944852013514
1997-06-18,1.1737787222333322,1.2072016166041988,2.4280000000000093,1.0014346086110377,2.3260000000000507,2.433778722233373,2.696454845283117,2.660454845283107
1997-06-19,-1.6575582264955357,-1.805000000000022,-4.212567213181066,-1.402212439845759,-2.1047706663412735,-2.101983106187021,-1.9016373195372445,-1.7118725549706875
1997-06-20,0.26150000000002377,0.2529548539836374,0.18450000000000055,0.2535000000000241,0.08713719262709188,0.13745578894063912,-0.005198301218298139,-0.025670987690767318
1997-06-23,0.3078256967303755,0.3678256967303759,1.575000000000008,0.1848907322657472,0.8778256967303761,0.7874386713227212,0.902398724582729,0.8449999999999944
1997-06-24,0.23000000000000181,0.260000000000002,0.8400000000000045,0.21781897664500421,-0.22218102335499465,-0.3221810233549947,-0.7325479390569737,-0.7321810233549949
1997-06-25,-0.5490000000000057,-0.5830000000000057,-1.0570000000000013,-0.5860000000000068,0.5509999999999932,0.5109999999999898,1.2748706624715578,1.3539999999999897
1997-06-26,-0.2360468772089113,-0.20949999999998922,0.5094999999999948,-0.44399999999998546,0.4215000000000126,0.133942069033602,0.4308951918246746,0.5134531227910991
1997-06-27,0.5853031366806711,0.5953031366806801,0.6303031366807146,0.6099999999999444,1.4674999999999434,1.674910672795215,1.7107159000283736,2.040154290269252
1997-06-30,-0.10749999999998376,0.012500000000013278,1.7175000000000007,-0.33220122096887394,-0.4197012209688744,-0.7194024419377619,-0.7166036629066632,-1.1144531488838374
1997-07-01,2.3534999999999924,2.3694999999999946,3.040500000000005,2.3215732469735144,4.263499999999994,4.8308566719765365,4.754210429710417,5.193929918950062
1997-07-02,-1.1910589220059784,-1.3510589220059794,-3.5893466717273754,-0.9969317098172232,-2.3651537158362337,-2.4845542166087977,-3.003520986944934,-2.803328015629417
1997-07-03,2.4050000000000264,2.3550000000000217,2.3850000000000025,2.6100000000000265,3.145000000000026,3.2350000000000256,2.3725402807165468,2.9549688408560586
1997-07-04,0.0,-0.0022053127225036447,0.0,0.0,0.0,-0.002611243560376693,-0.010430713336185945,-0.007824223410916195
1997-07-07,2.363999999999957,2.5479999999999645,4.2520000000000024,2.319999999999956,4.123999999999958,4.463999999999958,4.6599999999999495,4.89999999999995
1997-07-08,0.8037932745896376,0.8720000000000003,2.1180000000000008,0.7300000000000002,1.0537932745896377,1.0209204516046124,0.8828822567106509,0.8623779666668415
1997-07-09,0.18250000000006183,0.21250000000005173,1.3075000000000114,0.3200000000000618,-1.5197597268818428,-1.745083902431755,-2.764825251340512,-2.9723252513405223
1997-07-10,1.3639999999999992,1.467999999999999,2.966999999999998,1.2049999999999994,2.642147365498353,2.6954485229913083,3.064638466481169,3.1261363343741317
1997-07-11,0.36595972705845403,0.3919636514544386,1.0054999999999887,0.4174636514544297,0.045999999999935065,0.20096365145440193,0.21349999999990776,-0.07654027294158279
1997-07-14,-1.6759999999999753,-1.6645410218394203,-1.3179999999999936,-1.4199999999999713,-4.518537592464991,-4.150763627144707,-4.150763627144707,-5.350763627144707
1997-07-15,-5.227364345825401,-5.644833702689672,-11.912416851344833,-4.654947494480563,-8.989334810758695,-8.39175166210353,-8.399002216138042,-9.149002216138042
1997-07-16,5.925824439533634,6.289283757361703,12.117379195299465,5.557285461855164,8.685804080242388,8.375783720951148,8.01797125933805,8.600628519776018
1997-07-17,-0.0855747608903189,-0.10414952178063988,-0.3302990435612792,-0.06957476089031919,0.025406152266511235,-0.2260190868431677,-0.30799999999999755,-0.10401908684316835
1997-07-18,-1.2099999999999804,-1.2099999999999804,-0.9499999999999977,-1.3125469404265322,-1.7450854658086725,-1.2825469404265268,-0.8175550309917897,-1.402546940426527
1997-07-21,0.05699999999999113,0.05699999999999113,0.6559999999999965,-0.09900000000001105,0.5174901292217814,-0.41000000000001385,-0.6220894031397954,-0.2145495704699359
1997-07-22,3.1429999999999962,3.1429999999999962,3.4765,3.4314999999999958,4.137499999999996,4.529934352867872,3.6868434518503643,3.9619343528678725
1997-07-23,0.39500000000000757,0.39500000000000757,0.21500000000000016,0.47000000000000985,0.5400000000000097,0.4950000000000107,0.3699045075631092,0.46990450756311153
1997-07-24,0.8870000000000009,0.8870000000000009,1.856000000000002,0.7710000000000008,1.3850000000000011,1.0100000000000013,1.0362929192724806,1.1164388249869925
1997-07-25,-0.024999999999981082,-0.024999999999981082,1.1675000000000006,-0.26749999999997526,0.0825000000000241,-0.04753094031195924,0.08988557132178551,-0.0851184043577859
1997-07-28,-0.15500000000002773,-0.15500000000002773,-0.8650000000000039,0.019999999999964258,-0.5700000000000356,-0.02757592197823457,-0.630143877489752,-0.5525759219782347
1997-07-29,1.1749999999999432,1.1724072578243006,1.4449999999999898,1.297373027464012,1.2874072578242846,1.654780285288361,0.9895263402165375,1.1571533127524452
1997-07-30,0.7777942538207399,0.7843697363491988,0.22140713420418875,1.0640000000000214,0.886369736349204,1.136109209047569,0.9032910596100976,1.006109209047569
1997-07-31,0.09483875045449443,-0.050000000000020646,-1.5500000000000045,0.34999999999997394,-0.32264225610767383,0.14457237742616702,0.17434804551203478,-0.028069878681480274
1997-08-01,-4.281999999999942,-3.657332151476284,-1.8906714557190853,-4.313999999999935,-4.7143145406553755,-5.3743145406553605,-5.326985996374452,-5.401985996374452
1997-08-04,0.4620082353976969,0.4566712010046369,2.077324561872977,0.1646629656068852,0.7666573591436554,0.14332856014832782,-0.06470462028957329,0.18065312202130665
1997-08-05,0.26700000000006174,0.30200000000005267,1.2230000000000052,0.25862787570414586,0.4863381103006765,-0.5736753839638408,-0.6863507679277607,-0.42135076792774245
1997-08-06,1.0629999999999717,1.0054999999999759,1.5194999999999954,0.8883836933411461,1.2834999999999719,1.8530796093987851,1.8270623070373122,1.740030319382138
1997-08-07,-1.6199999999999721,-1.512499999999976,-2.150131193440604,-1.499999999999972,-1.8924999999999716,-2.7224999999999757,-2.0449999999999915,-2.254999999999984
1997-08-08,-1.9180000000000665,-1.488000000000057,-0.17800000000000743,-1.932000000000067,-1.576000000000066,-1.057006959879848,-0.47975729032840797,-0.6543070797045649
1997-08-11,0.6376182884393882,0.6105000000000622,1.220500000000012,0.5770000000000722,0.8204743698849409,0.6277936162017044,0.8454173305618691,0.7479173305618894
1997-08-12,0.3019999999999693,0.3019999999999693,0.5519999999999948,0.20799999999996419,0.4453183380635023,0.9924543324233343,0.13113599435982173,0.5384352153243139
1997-08-13,0.6700000000000054,0.6673762608734743,0.6449999999999978,0.7450000000000068,0.6850000000000035,0.572136027818944,0.26592037214923786,0.42951228869241076
1997-08-14,1.7630000000000154,1.8663342564824228,2.1430000000000056,1.8920000000000174,1.9520000000000137,1.7141355606216035,1.3291355606215967,1.5312711212431935
1997-08-15,0.0031211337280193305,-0.02031178296565604,-0.11367726222519998,0.05512820304461559,-0.07166322167333623,-0.4695132985703127,-0.4482782453509193,-0.39875685359468105
1997-08-18,0.5689999999999819,0.5189999999999847,-0.09100000000000517,0.7219999999999821,0.34939664636809803,0.18174635859329774,0.07619635662132183,0.11173523096748958
1997-08-19,0.29100000000000054,0.29100000000000054,0.4560000000000012,0.24300000000000047,0.3870000000000008,0.6093396798333504,0.5316894753632979,0.5316894753632979
