date,account_value,daily_return
2025-07-22,883097.2907743459,-7.205634131035588e-06
2025-07-23,884924.6060292844,0.0020692117097724783
2025-07-24,885223.2161376808,0.00033744129879753615
2025-07-25,883021.3545854322,-0.002487351791173653
2025-07-28,882913.9886035245,-0.00012158933795902716
2025-07-29,879177.7801782422,-0.004231678819804019
2025-07-30,876641.5823026804,-0.002884738368897022
2025-07-31,875839.768250068,-0.0009146429610449314
2025-08-01,866817.8703915384,-0.010300854317856989
2025-08-04,875085.9018595617,0.00953837218917597
2025-08-05,872693.6597520616,-0.0027337226007373427
2025-08-06,876564.7229260269,0.004435764063033476
2025-08-07,879708.7686124244,0.0035867809919414295
2025-08-08,885170.1927934376,0.006208218419406775
2025-08-11,880405.6093733907,-0.005382674946397326
2025-08-12,886190.9143810017,0.006571181448660424
2025-08-13,885635.0384275239,-0.0006272643337424944
2025-08-14,886070.0948103373,0.0004912366425631198
2025-08-15,886451.2227473456,0.00043013294234905963
2025-08-18,886359.6452042955,-0.0001033080452709223
2025-08-19,878976.9154003978,-0.008329271130338989
